Word,Frequency
TESTED,3
ALLOWING,1
EMERGENCY,2
USE,6
BLOOD,4
RELATED,3
THERAPY,2
CALLED,4
CONVALESCENT,1
PLASMA,5
EXPERIMENTAL,1
SERIOUSLY,1
ILL,10
THIS,16
INVOLVES,1
TAKING,6
RECOVERED,3
STRONG,8
SOMETHING,16
MEANING,4
RICH,1
ANTIBODIES,1
TRANSFUSING,1
SIX,2
SICK,4
POWERFULLY,1
TRANSFUSED,1
TAKEN,4
BOOST,1
IMMUNE,1
SYSTEM,7
THINK,90
RAPIDLY,3
AGAIN,2
APPROVALS,1
REALLY,52
QUICK,7
TIME,30
LOOKING,6
STERILIZATION,3
MASKS,20
KEPT,3
SAYING,12
ID,11
MILLIONS,7
WAY,22
WHY,8
ARENT,7
ABLE,11
MASK,3
SECOND,15
THIRD,1
FOURTH,1
DEWINE,1
OHIO,1
COMPANY,2
FINAL,1
GETTING,20
DEPENDING,1
POWERFUL,1
MATERIAL,2
STERILIZE,1
20,6
TIMES,6
GUESS,1
AS,3
HEARD,16
INVOLVED,4
GET,57
THAT,14
DIFFERENCE,3
HELPFUL,2
WHILE,1
RESEARCH,2
LOT,43
OBVIOUSLY,2
SHOWN,1
PROMISING,1
COMMUNICATION,1
COMMUNICATIONS,1
RELIANT,1
GREATEST,5
ANXIOUS,4
FIND,4
DIFFERENT,20
THINGS,25
WHETHER,6
CURE,1
BETTER,16
INTERESTING,1
ANNOUNCED,3
NEXT,12
RIGHT,33
VACCINES,2
ANSWER,4
THERAPEUTICALLY,1
CARE,18
LEVEL,15
AMAZED,2
THESE,6
DONT,87
STOP,4
METHOD,2
USED,7
CENTURY,2
FIGHT,2
INFECTIOUS,1
DISEASES,1
UNUSUAL,2
OUR,2
COMPLEXITY,2
CHANGED,1
CONCEPT,2
LONG,11
SPANISH,1
FLU,7
EPIDEMIC,1
PANDEMIC,3
PROPORTIONS,1
FRANKLY,7
FACING,2
1918,1
RESULT,4
PROBABLY,8
75,1
MILLION,24
KILLED,1
VIRUSES,1
OUTBREAK,2
TOUGH,6
SPREADS,2
NOTHING,9
EASILY,3
UNLEASHING,1
EVERY,25
TOOL,1
NATIONS,2
VAST,2
ARSENAL,1
ECONOMIC,4
MEDAL,1
SIC,1
MEDICAL,7
IF,11
SCIENTIFIC,2
MILITARY,3
HOMELAND,1
SECURITY,1
HARD,10
ORDER,1
VANQUISH,1
GOVERNMENT,13
STATE,12
FEDERAL,7
NONSTOP,1
OBTAIN,1
PERSONAL,2
PROTECTIVE,4
EQUIPMENT,10
FRONTLINE,3
ORDERS,3
IM,26
ASK,17
COUPLE,8
JOIN,3
MAKE,16
DELIVER,3
JOINING,1
LEADERS,4
AMERICAS,2
LARGEST,2
DISTRIBUTORS,5
PHARMACEUTICALS,1
MCKESSON,1
CARDINAL,2
HEALTH,9
HENRY,1
SCHEIN,1
OWENS,1
MINOR,2
MEDLINE,1
FEDEX,3
UPS,5
CONCLUDED,1
PRODUCTIVE,1
MEETING,10
WAYS,1
KEEP,4
SUPPLY,6
CHAINS,2
DELIVERY,3
SYSTEMS,4
SPEED,5
MAYBE,22
KAUFMANN,3
COME,16
ED,3
PESICKA,3
OWEN,1
ANYBODY,9
ELSE,9
PLEASE,38
JUST,9
TOLD,3
MR,51
LEADERSHIP,7
BECAUSE,8
AGENCIES,3
INDUSTRY,3
HHS,3
CDC,4
INCREDIBLY,1
EFFECTIVELY,1
TOGETHER,11
FOCUSED,1
SURE,13
CUSTOMERS,2
ONES,3
NEED,18
EVERYTHING,7
COORDINATING,1
LET,17
FIRST,16
THANKING,2
ADMINISTRATION,8
SUPPORT,3
PROVIDED,2
HEAR,13
CHALLENGE,3
JANUARY,1
RAMPED,1
PRODUCTION,2
FACILITY,1
NORTH,1
CAROLINA,1
MANUFACTURING,2
ADDITIONAL,5
40,1
PER,5
MONTH,4
U,3
S,3
TALKED,9
PRE,1
ISSUES,3
STRUGGLING,2
DEMAND,4
INCREASE,2
ANECDOTAL,1
EXAMPLE,4
TRADITIONALLY,1
USES,1
ROUGHLY,1
TEN,1
TWENTY,1
THOUSAND,4
USING,3
THREE,12
HUNDRED,5
MULTIPLY,1
ENTIRE,3
POP,1
ALONE,1
OUTSIDE,4
PART,9
ISSUE,1
IS,4
SIGNIFICANT,1
RAMP,1
STILL,7
GREATER,1
BRING,7
DISCUSSED,2
BACK,29
ROOM,3
CONFERENCE,3
NICE,7
ACTUALLY,10
CABINET,1
STATEMENT,8
MADE,12
YEARS,5
OKAY,20
VERY,1
PACKED,2
HOW,8
GO,39
300,6
THOUGH,2
OUGHT,1
REPORTERS,2
WHERE,1
ARE,3
DOOR,1
SOMEBODY,4
PRACTICAL,1
STANDPOINT,1
POSSIBLE,8
HAPPENING,9
NUMEROUS,1
EXTENT,3
HIGHEST,4
NUMBER,35
IVE,22
YOUVE,19
IMAGINE,2
MAN,3
MAKES,4
HE,6
KNOWS,4
SURPRISED,4
SAW,2
HOPE,6
DIDNT,35
CLIENTS,1
TROUBLE,2
COMPANIES,18
LAUNCH,1
PROJECT,1
AIRBRIDGE,2
EXPEDITE,1
MOVEMENT,1
SUPPLIES,6
UNITED,12
FLIGHT,1
ARRIVED,1
JFK,2
AIRPORT,1
MORNING,2
FILLED,2
80,2
TONS,1
130,1
N95,1
RESPIRATORS,1
TALKING,13
8,2
FACE,1
GOWNS,1
3,4
GLOVES,1
ITEMS,1
SCHEDULED,1
19,1
FLIGHTS,4
ADDING,1
DAILY,2
CAME,5
51,3
MASSIVE,5
PLANES,2
BEHALF,5
MS,1
LANE,1
SHARE,3
PROUD,8
EFFORT,3
VICE,11
PENCE,5
OPPORTUNITY,2
SPEAK,9
LOGISTICS,1
BIG,14
BROWN,1
495,1
UPSERS,1
ACROSS,5
READY,5
BRINGING,3
SERVE,2
COMMUNITIES,4
PARTNERING,1
PARTNERSHIP,4
NEEDED,3
EVERYWHERE,1
YOURE,32
TYLER,1
CERTAINLY,3
ECHO,2
COLLEAGUES,2
COMMENTS,3
COLLABORATION,1
AMONGST,1
PRIVATE,3
MARKET,1
REPRESENTED,2
INCREASING,6
RAMPING,1
PAST,2
TODAYS,1
OPERATION,1
EVIDENCE,4
REFERENCED,1
EXCITED,2
BUILD,2
UPON,1
STAFFS,1
TERRIFIC,3
COMMITMENT,3
PROTECT,3
OFTEN,4
FRONTLINES,3
PROVIDING,4
WORD,3
CEOS,2
TEAMS,1
CONTINUE,10
SHOW,2
WAREHOUSES,2
PHARMACIES,1
CHAIN,2
RESILIENT,1
TACKLING,2
MILLS,2
SKYROCKETED,1
APPAREL,1
REPROCESSING,1
EXPAND,1
QUITE,2
OPTIMISTIC,1
YEAH,20
FANTASTIC,7
YES,10
CONNETT,2
COLLABORATIVE,1
FRONTS,1
PPE,3
PRODUCTS,2
MUST,2
PROVIDERS,4
HOTSPOTS,2
ABSOLUTELY,3
KEY,1
BUYING,2
AMERICA,9
RESOURCES,2
A,8
LESSON,1
LEARNED,3
LASTLY,1
INTRODUCED,1
FORM,1
CLOSELY,6
GRATEFUL,3
ANTIBODY,1
ALL,3
STOCKED,1
SOME,3
ADMIT,1
SENT,7
VENTILATORS,13
QUESTION,31
HOARDING,3
INDEPENDENT,1
CALL,17
HOLDING,3
CERTAIN,3
AREAS,4
PROBLEMS,4
CANT,9
HOLD,4
MIGHT,8
PROBLEM,6
ROAD,1
DELIVERED,3
GROUP,3
PARTICULAR,4
GONE,2
CONTINUES,5
MOBILIZE,1
RESOURCE,1
SAVE,4
AMERICAN,27
LIVES,7
YESTERDAY,8
VISITED,1
NAVAL,1
STATION,1
NORFOLK,1
USNS,1
COMFORT,1
DEPARTED,1
AHEAD,23
SCHEDULE,3
FULLY,2
LOADED,1
12,2
OPERATING,2
ROOMS,3
HUNDREDS,2
PROFESSIONALS,5
NAVY,1
THING,14
MOSTLY,1
TELEVISION,3
LEAVING,2
LITERALLY,3
MAINTENANCE,2
ROUND,1
SIGHT,1
ADDITIONALLY,1
COUNTRYS,1
INSURERS,1
HUMANA,4
CIGNA,4
ANNOUNCING,2
WAIVE,6
CO,6
PAYS,6
DEAL,6
UNDERSTANDS,1
INSURANCE,6
ASKED,6
COINSURANCE,2
DEDUCTIBLES,2
TREATMENTS,1
EASE,1
FINANCIAL,2
BURDEN,1
FAMILIES,1
WAIVING,3
ANYONE,1
HAVE,4
HAVENT,7
SPOKE,7
WOLFGANG,2
PUCK,2
RESTAURANTEUR,1
JEAN,1
GEORGES,1
THOMAS,1
KELLER,1
DANIEL,1
BOULUD,1
RESTAURANT,4
BUSINESS,7
HARDEST,1
HIT,11
INDUSTRIES,1
DIRECTED,1
STAFF,1
AUTHORITY,2
AVAILABLE,3
RESTAURANTS,9
BARS,1
CLUBS,1
INCENTIVES,1
STAY,4
OPEN,6
LOSE,3
TELL,10
SECRETARY,3
MNUCHIN,2
LABOR,1
RESTORING,2
DEDUCTIBILITY,4
MEALS,2
ENTERTAINMENT,2
COSTS,3
CORPORATIONS,3
SET,2
ORIGINALLY,2
SEND,3
ITLL,1
IMPACT,6
FORGET,2
CLOSING,1
DESPITE,1
FACT,8
DISTANT,1
FUTURE,1
EXPECT,4
RESTORATION,2
DEDUCTION,1
OLD,5
RELIEF,4
BILL,5
SIGNED,2
HISTORIC,1
SMALL,5
BUSINESSES,9
INCLUDES,2
350,2
BILLION,4
RETENTION,3
LOANS,3
LOAN,2
FORGIVENESS,2
PAYING,4
WORKER,2
DOLLARS,1
DIRECT,4
CASH,2
PAYMENTS,2
CITIZEN,2
EARNING,1
99,1
YEAR,2
400,2
TYPICAL,2
FAMILY,5
THEYLL,2
CHECK,6
APPROXIMATELY,1
250,1
EXPANDED,1
UNEMPLOYMENT,3
BENEFITS,1
UNDER,1
PLAN,2
AVERAGE,2
LOST,1
RECEIVE,1
PERCENT,4
SALARY,1
FULL,9
PROVIDES,1
CHECKS,1
EXISTING,1
OPPOSED,2
ANTIQUATED,2
COMPUTER,1
45,2
PREPARED,6
HANDLE,3
KIND,6
DISTRIBUTION,1
MONEY,16
COMING,14
OPPONENTS,1
WANTED,6
CONVENE,1
CONGRESS,2
SAID,52
DISTRIBUTE,3
REMEMBER,7
NATIONAL,2
STRUGGLE,1
EMBODIED,1
UNRIVALED,1
PATRIOTISM,1
WILLPOWER,1
LED,1
CONQUER,1
SINGLE,6
HISTORY,2
MORE,1
90,1
AMERICANS,8
STAYING,1
HOME,3
PUTTING,3
CAREERS,1
EDUCATIONS,1
DREAMS,1
DEVOTION,1
FELLOW,1
CITIZENS,1
SHARED,1
SACRIFICES,1
PULLING,2
NATION,8
BONDS,1
STRENGTHENING,1
NEIGHBORS,2
SEEING,4
WHATS,5
RALLYING,1
CAUSE,1
DIVISIONS,1
FADING,1
AWAY,2
BACKGROUND,1
UNITING,1
HOUR,1
151,3
WASNT,3
FIFTY,1
BELIEVED,1
ITALY,12
FRANCE,1
SPAIN,6
STOPPED,6
INFLOW,2
CHINA,4
THOUSANDS,5
DEATHS,8
EUROPE,3
ESPECIALLY,2
INITIAL,1
CLOSED,1
BORDERS,1
MODELING,5
PUT,13
DR,23
BIRX,11
FAUCI,12
EX,1
AMAZING,2
EXPERTS,2
DEMONSTRATE,1
MITIGATION,5
MEASURES,1
PLACE,7
SIGNIFICANTLY,2
REDUCE,1
INFECTIONS,3
FATALITIES,3
SELFLESS,1
INSPIRING,2
VALIANT,1
EFFORTS,2
SAVING,2
COUNTLESS,1
ESTIMATES,1
PEAK,10
DEATH,6
LIKELY,3
RATES,1
WORSE,3
DECLARING,1
VICTORY,5
LOSS,1
THEREFORE,2
PERIOD,5
STRONGLY,3
FOLLOW,4
GUIDELINES,10
HOLDS,2
BELIEVES,1
FASTER,1
NIGHTMARE,1
END,14
EXTENDING,4
APRIL,7
30TH,2
SLOW,1
TUESDAY,8
FINALIZING,1
PLANS,1
SUMMARY,1
FINDINGS,2
SUPPORTING,2
DATA,8
STRATEGY,2
LOTS,2
MEETINGS,1
EVENING,2
JUNE,7
1ST,7
RECOVERY,1
HEART,2
CONFIDENCE,3
MINDS,1
DISEASE,5
SCIENCE,1
RESEARCHERS,1
TALENT,1
NIGHT,8
LOVED,3
OVERCOME,1
WITH,1
GRACE,1
GOD,1
RISING,1
OCCASION,1
PROVING,1
DARKNESS,1
OVERSHADOW,1
ETERNAL,1
LIGHT,2
COURAGE,1
REBOUND,1
ASTONISHING,1
FORCE,6
STRONGER,2
EVER,12
HURT,1
IN,6
PRESENT,1
CRISIS,1
STRENGTH,1
ASSET,1
INVISIBLE,3
CURSE,1
ENEMY,3
RISE,1
HEIGHTS,1
QUESTIONS,5
YOUD,3
KELLY,1
Q,86
EXCESS,1
EXCEED,1
DO,2
ACCEPT,1
ASSESSMENT,2
FORMED,1
THINKING,2
SUGGESTING,1
INAPPROPRIATE,1
IMPROPER,1
CONDUCT,1
NO,16
MAYOR,1
DE,2
BLASIO,1
GOES,4
STORIES,1
DEVELOP,1
CAN,5
CLIENT,1
TOPS,1
ALWAYS,4
INAUDIBLE,3
OFF,1
MIC,1
LIKEWISE,1
DEVE,1
BY,1
SENDING,2
STOCKPILE,4
ALMOST,2
CASE,1
SUDDEN,4
FANTASTICALLY,1
THEN,1
RASH,1
MOVE,2
PIECES,3
EXPENSIVE,2
CAR,2
COMPLICATED,2
INHERITED,1
BROKEN,4
SIR,20
OFFICE,1
AMMUNITION,5
REBUILT,1
WOULDNT,6
BELIEVE,2
DEFICIENT,1
SITUATION,3
OBSOLETE,2
FORWARD,2
DISCUSS,1
TALK,11
GAVE,2
BASED,3
ENTIRELY,1
CONCEIVABLE,1
MITIGATE,3
REACH,2
SOUNDBITE,1
HAPPEN,4
INSTEAD,3
CONCENTRATING,1
UPPER,1
LOWER,3
PUSH,4
FEEL,5
EFFECT,1
DIFFICULT,2
QUANTITATE,1
DYNAMIC,1
PROLONG,2
EXTEND,1
WISE,1
PRUDENT,1
SPENT,1
CONSIDERABLE,1
AMOUNT,1
FELT,4
CHOICE,2
ACCEPTED,1
IDEA,7
PLAYED,1
ROLE,1
PREMATURELY,2
PULL,3
PUSHING,1
DEBORAH,4
EXPLAIN,1
MODELS,11
IMPERIAL,1
COLUMBIA,1
REVIEWED,1
WENT,9
DRAWING,1
BOARD,1
LAST,16
GROUND,1
UTILIZING,1
ACTUAL,1
REPORTING,1
HIV,1
MODEL,13
TB,1
MALARIA,1
FINISHED,1
PARALLEL,1
HIME,1
IHME,1
CHRIS,2
MURRAY,2
ENDED,1
WEBSITE,1
CONCERN,1
GRAY,1
GROWING,2
POTENTIAL,4
PREDICTED,2
6,3
KNEW,3
HALF,2
INFECTED,1
IMPACTS,1
MITIGATIONS,1
UTILIZED,1
BASE,1
CONSIDER,1
SIMPLE,1
ANOTHER,5
30,5
HUGE,1
SACRIFICE,2
MOTHER,1
CHILD,1
FATHER,1
SELF,2
ISOLATING,1
THERE,3
COMPROMISES,1
THERELL,1
COMPREHENSIVE,2
PIECE,1
PRESENTED,1
TALKS,1
DIAGNOSING,1
INDIVIDUALS,1
SURVEILLANCE,1
KITS,2
AT,1
DEDICATING,1
DIAGNOSIS,1
LOW,5
POSSIBLY,6
REITERATE,1
ASKING,6
HAPPENED,10
DID,2
RODE,1
TONY,5
OTHER,1
ACCURATE,3
STUDY,1
POTENTIALLY,4
REALIZE,1
TRILLION,3
SOUNDS,2
HIGHER,1
HORRIBLE,6
200,2
BEYOND,1
FEELING,2
GIVEN,4
FLOATING,1
EASTER,7
MISTAKE,1
ASPIRATION,2
HITTING,1
SADLY,1
STARTS,1
ASPIRATIONAL,5
TRAVESTY,1
SPIKE,2
HOPEFULLY,5
SUBSTANTIALLY,2
OAN,2
JENN,1
PELLEGRINO,1
RATINGS,13
HANDLING,1
NETWORKS,2
DEBATING,1
CARRY,1
BRIEFINGS,3
LIVE,1
LINK,1
BOY,1
HIGH,5
WISH,1
LIFE,6
ECONOMY,7
SCOURGE,2
PLAGUE,1
WHATEVER,2
MATTER,1
MATTERS,1
WHEN,5
DIED,5
RID,2
QYOU,1
MENTIONED,7
CREDIT,3
WILL,4
OR,2
CALLING,2
SPIRIT,6
LOVE,10
MEDIA,2
FAIR,4
REIMBURSING,1
POCKETBOOKS,1
REIMBURSEMENT,1
ASSUME,1
DOESNT,2
REIMBURSED,1
TREASURY,1
FOR,2
WORRIED,2
RENT,2
MORTGAGES,1
HUD,1
CURIOUS,1
LANDLORDS,1
EASY,4
OWED,1
SORT,3
CONCESSIONS,2
THOUGHT,7
NOT,1
POSITIVE,3
BEHIND,1
PUBLICLY,3
THREATEN,2
QUARANTINE,5
PARTS,1
OFCONNECTICUT,1
READ,13
LOOKED,3
POSSIBILITY,2
SUGGESTED,2
WHO,1
BLOOMBERG,1
THREATENING,3
ULTIMATE,1
YORKERS,1
NECESSARILY,2
FLORIDA,6
THROWN,1
ENFORCE,1
SPEAKING,3
LETTING,1
KNOWN,3
CONSIDERATION,2
FRIGHTENED,1
AWARE,1
HOUSES,1
ADVISORY,5
ADVISOR,1
GOVERNORS,12
CONNECTICUT,2
SIMPLY,1
DECIDED,1
LIKED,1
BEGINNING,1
REPEATEDLY,1
REQUESTING,1
SEAN,3
HANNITYS,1
FOX,1
NEWS,7
MY,6
TRUSTS,1
ANYMORE,4
EXCUSE,2
BE,2
THREATING,1
FILL,1
YOUR,1
VIEWS,1
PRODUCING,1
HEADED,3
TASK,5
WHITE,2
HOUSE,2
BIGGEST,3
CLOSE,4
OCLOCK,1
LASTED,1
GENERALS,1
GENERATORS,2
WAREHOUSE,2
LOCATED,1
INTERESTINGLY,1
EDISON,1
GIVING,1
DISTRIBUTED,2
UNDERSTAND,2
BADLY,2
TEAM,7
JOURNALISTS,2
JOURNALIST,2
FINE,2
QUOTING,2
DIRECTLY,2
HANNITY,2
INTERVIEW,2
WRONG,1
BOTTOM,3
FACEMASKS,1
CONSTANTLY,1
SHOCKED,1
SHOULDNT,5
STANDARD,1
ENOUGH,4
PREVIOUS,1
UNDERSTANDING,1
BAD,7
OPINION,1
GRAVE,1
CONCERNS,3
SHOWS,1
ESCALATION,1
LOSING,1
DEEP,1
CALLS,4
CLINICIANS,1
EXTRAORDINARILY,1
WATCHING,6
ALERTS,1
POPULATION,2
COMBAT,1
WERENT,2
REPORTED,2
HOURS,3
SLEEP,3
WRITE,1
CARDIOVASCULAR,1
OTHERS,1
LARGE,4
INTERVAL,1
160,1
SUCCUMBING,1
ASSUMPTION,1
EXACTLY,5
METRO,3
AREA,2
INTENSITY,1
HOPING,2
COMPLETELY,2
PREDICTIONS,1
TRACKING,1
HELPING,3
SCIENTISTS,1
FREELY,1
ASSURE,1
PUBLIC,5
RECENT,1
YOUNG,2
IMPACTED,1
EIGHT,1
NINE,1
YOUNGER,1
ATTENTIVE,1
ASPECTS,1
CHILDREN,2
ADULTS,1
PREEXISTING,1
CONDITIONS,1
ELDERLY,1
PARTICULARLY,1
RISK,3
CONCLUSION,1
MINIMUM,1
TO,2
PROTECTING,1
OFFENDING,1
GENERATE,1
ASSUMPTIONS,2
WORST,2
EXTREME,4
MEANS,3
RIP,1
MITIGATED,1
UTMOST,1
SCIENTIST,1
PHYSICIAN,1
OFFICIAL,1
IGNORE,1
EVOLVING,1
OVERLY,1
EXTREMES,1
ASIDE,1
REASON,3
ANNOUNCEMENT,1
YOULL,2
FOREIGN,1
POOL,1
FINISH,5
BROUGHT,1
BIT,5
DISASTER,1
ALLY,2
CATASTROPHIC,1
RECEIVING,1
RUSSIA,1
CUBA,1
CUBAN,1
STEPPING,2
MET,2
NEEDING,1
MONETARILY,1
ANGELA,1
MERKEL,1
GERMANY,1
THEIR,1
ITALYS,1
ADMIRAL,6
GIROIR,2
SUCCESS,1
PERFORM,1
894,1
HIGHLY,1
INCREASED,1
THOSE,2
PERFORMED,1
NEIGHBORHOOD,1
LABORATORIES,4
TERRITORIES,1
REFERENCE,2
MEMBERS,1
CLINICAL,1
LABORATORY,1
ASSOCIATION,1
650,1
840,1
COMMITTED,3
MEET,1
REQUESTS,1
DEMANDS,1
APPROVED,3
RECORD,1
STEVE,1
SWAB,5
15,3
NEGATIVE,2
MINUTE,2
ESOTERIC,1
18,1
TOASTER,1
SIZE,2
MACHINES,1
OFFICES,1
2ND,1
SHIPMENTS,1
COMPLEMENTS,1
CEPHEID,1
MODERATE,2
PLATFORMS,3
TYPE,3
LARGER,1
CLINICS,1
ACADEMIC,1
CENTERS,1
AMBASSADOR,1
ROCHE,2
PAINTING,1
ECOSYSTEM,1
NEEDS,3
PRIORITIES,1
PRIORITIZING,1
ICUS,1
TREATED,1
SYMPTOMATIC,1
RESPONDERS,1
ADMINISTRATOR,1
VERMA,1
TERM,1
NASAL,1
SWABS,1
LEARN,1
IMPLEMENTED,1
PROVIDER,1
STICK,1
NOSE,3
UNCOMFORTABLE,1
REQUIRES,1
CHANGES,2
FOAM,1
PLASTIC,1
BAG,1
DROP,1
INCREASES,1
ELIMINATES,1
IMPLEMENTING,2
PRECIOUS,1
VENTILATOR,1
PATIENT,1
AFTER,1
INVOKING,1
DEFENSE,1
GM,1
REQUIRE,1
24,1
NAMES,1
MOTORS,2
WORRY,1
ADD,1
FAR,2
BLAMING,1
ADMINISTRATIONS,1
PIPELINE,3
SOMEPLACE,1
REPORTEDLY,1
REQUEST,3
STRATEGIC,1
MASSACHUSETTS,3
GOTTEN,2
FULFILLED,1
MIND,2
FALSELY,1
OH,1
GEE,1
THRILLED,1
MICHIGAN,6
DEALING,4
RECEIVED,1
COMPARED,1
AGGRESSIVE,1
MATCH,1
MOBILIZED,3
ENTERPRISE,2
COMES,2
NOWHERE,1
SIMPLIFIES,1
JOHN,1
BEL,1
EDWARDS,1
DEMOCRAT,1
SUCCESSFULLY,1
IMPORTANTLY,1
MURPHY,2
GUY,1
WANTS,1
PRETTY,3
HOT,1
SPOT,1
GAVIN,1
NEWSOM,1
CALIFORNIA,1
BOAT,1
SHIP,2
MERCY,1
L,1
OPENING,2
TOMORROW,2
SECRET,1
SERVICE,1
WONT,3
OBVIOUS,1
LETTER,2
SINCE,1
TOPIC,1
GUYS,2
DEVELOPING,1
CRITERIA,1
CLASSIFY,1
COUNTIES,4
CURRENTLY,1
ACCURATELY,1
RANK,1
RANKING,2
FALSE,1
TOOK,4
DEAD,1
BARREN,1
TINY,1
SAMPLE,1
TAKES,1
SPECIFICALLY,1
UNVEIL,1
FACTORS,1
EXTENDED,1
THOUGHTS,1
SOONER,5
CHANCE,4
FLOW,1
FRIENDS,1
WING,2
FINALLY,1
SPEECH,1
PRESS,2
ANNOUNCE,1
SOMEWHERE,1
LEAK,1
LEAKS,1
CLEAN,1
SHAPE,1
POSITION,2
FLYING,1
CRUISE,2
SHIPS,2
GLAD,1
COLLEAGUE,1
YAMICHE,1
JEREMY,1
DIE,2
TRAGEDIES,1
DUE,1
OFFICIALS,2
TELLING,1
MENTAL,4
SUICIDE,2
OUTPACE,1
VIRUSS,1
SOCIETY,1
COMMON,1
SENSE,3
DEPRESSION,6
SUICIDES,2
RECESSION,1
DRUG,3
ADDICTION,2
DRUGS,1
DYING,2
WONDERFUL,1
OWNED,1
CELEBRITY,1
CHEFS,1
SUCCESSFUL,1
WIPED,1
ANXIETY,1
CAUSES,1
WORLDS,1
NEVERTHELESS,1
WHICH,1
CNN,6
ANTICIPATE,1
RELAXING,1
RESTRICTIONS,1
REGION,2
NEBRASKA,1
IDAHO,1
IOWA,1
MIDWEST,1
RELYING,1
PROFESSION,1
SECONDLY,1
COMMENT,2
APPRECIATIVE,5
TREAT,2
QUOTES,1
CUT,2
FAKE,3
LISTEN,2
LIE,4
EASIER,2
RESPONSE,1
HERES,1
STORY,1
SAYS,1
TRUE,1
PERSON,4
REFERRING,1
WASHINGTON,5
FAVORITE,1
AUTO,1
FAILED,2
PRESIDENTIAL,1
CANDIDATE,1
NASTY,1
APPRECIATED,1
REST,3
RESPECTING,1
ADMIRALS,1
APPRECIATING,3
KNOWING,1
TRUTH,1
DISRESPECT,2
DISRESPECTING,1
DISRESPECTED,1
LACK,1
APPRECIATION,1
MIDST,2
LIKES,3
POLITICAL,1
DEMOCRATS,1
TRUSTED,2
