Word,Frequency
GIVES,1
EXTRA,5
FEELING,1
SATISFACTION,1
BACKUP,3
REMEMBER,10
EXISTED,1
ESPECIALLY,2
START,5
BUILDING,2
BUSINESS,9
CENTER,1
SEE,48
NUMEROUS,1
CENTERS,3
ADMINISTRATION,4
ACTUAL,4
USAGE,2
NUMBERS,19
BRUNT,2
COMES,3
SPENT,2
EVERYTHING,8
NEAR,2
EXTENT,2
EXTREMELY,1
CLEAR,2
POINT,11
MOVE,9
HEAVEN,2
EARTH,1
SAFEGUARD,1
AMERICAN,19
CITIZENS,1
USE,11
POWER,1
AUTHORITY,1
SINGLE,8
RESOURCE,1
KEEP,22
HEALTHY,1
SAFE,4
SECURE,2
THING,28
FINISH,1
OPEN,15
MONTHS,4
THIS,12
MEANT,2
FEW,2
COMMISSIONERS,2
LEADERS,3
VIRTUALLY,1
SPORTS,8
LEAGUES,3
ROB,1
MANFRED,1
COMMISSIONER,8
BASEBALL,3
MAJOR,3
LEAGUE,5
ROGER,2
GOODELL,1
FOOTBALL,2
ADAM,1
SILVER,1
BASKETBALL,3
ASSOCIATION,2
GARY,1
BETTMAN,1
HOCKEY,2
JAY,1
MONAHAN,1
PGA,1
TOUR,1
CATHY,1
ENGELBERT,1
WOMENS,1
DANA,1
WHITE,1
ULTIMATE,1
CHAMPIONSHIP,1
VINCE,1
MCMAHON,1
WWE,1
DON,1
GARBER,1
SOCCER,2
STEVE,1
PHELPS,1
NASCAR,1
MICHAEL,2
WHAN,1
LPGA,1
PENSKE,2
FOUNDER,1
CHAIRMAN,1
CORP,1
DREW,1
FLEMING,1
BREEDERS,1
CUP,1
COUPLE,11
OTHERS,5
SPORT,1
THEIR,1
WERENT,2
DESIGNED,3
WHOLE,7
CONCEPT,2
FOR,2
EXAMPLE,2
USING,1
DEFENSE,4
PRODUCTION,4
ACT,7
POWERFULLY,1
CAS,1
TIMES,11
INDIRECTLY,1
JUST,4
THREAT,1
USUALLY,2
ENOUGH,9
HHS,6
ORDERED,2
180,5
WHO,6
HEARD,7
N95,2
MASKS,7
3M,8
WHETHER,11
WORKS,8
OKAY,21
INSTITUTING,1
CALL,12
RETALIATIONS,1
RETALIATION,1
IF,15
GIVE,11
TOUGH,7
USED,4
PLENTY,2
TURNING,2
OUR,5
SUPPLY,4
CHAIN,2
LOGISTICS,1
TASK,3
FORCE,3
ADMIRAL,2
JOHN,1
POLOWCZYK,1
WHOS,6
FANTASTIC,2
DISTRIBUTED,1
INFRASTRUCTURE,1
PRESSING,1
REQUIREMENTS,1
60,1
TALKING,15
HUNDRED,5
A,9
EIGHTY,1
PLAYING,3
GAME,4
WANTS,3
200,7
NO,18
SEND,6
1,15
MEETS,1
OH,4
SENT,2
HES,24
HOWS,1
HE,25
GIVEN,12
BECAUSE,14
POLITICS,2
UNFORTUNATE,1
PLAY,2
PARTY,2
HAPPY,7
LONG,12
CUPBOARDS,1
BARE,1
WITH,1
RESPECT,2
MONITOR,1
DATA,9
HOURLY,1
PROVIDED,2
EFFECTIVELY,2
TARGET,2
DISTRIBUTION,1
PROVIDE,3
DAILY,1
UPDATES,1
UTILIZATION,1
RATES,1
ADMIT,2
THEYLL,5
DOESNT,11
VITALLY,1
NECESSARY,1
PLACE,15
DOD,2
DEVELOPING,2
RESOURCES,6
24,3
HOURS,3
SET,1
CRITERIA,2
INVISIBLE,1
ENEMY,1
COURSE,5
NORMAL,1
FIGHT,2
YOUD,6
HAPPENING,8
HERE,2
ANOTHER,6
DIDNT,21
EXPECT,3
WATCHING,11
CAPTURING,1
GOAL,1
STAY,9
SEVERAL,2
DAYS,11
AHEAD,26
CITIES,3
UTILIZE,2
KNOWLEDGE,1
TIMELY,1
PRECISE,2
ABLE,7
10,6
PIPELINE,1
STOCKPILED,2
CLOSE,4
MOVING,6
SEPARATELY,1
BRINGING,2
REPORT,11
DIRECTION,2
DEPLOYING,2
ASSIST,1
HOTTEST,1
OVERFLOW,1
CROWDED,1
TOP,3
YESTERDAY,9
BRING,8
RESPIRATORY,1
SPECIALISTS,1
THESE,6
TAKING,9
LARGER,3
SECRETARY,2
ESPER,1
DETAIL,1
TOMORROW,6
MONDAY,2
CONTINUES,2
STABILIZE,1
RETURNING,2
300,2
BED,2
STATION,1
LOCATION,2
NEEDING,1
LETTING,1
ALREADY,6
INITIALLY,1
ANTICIPATION,1
GREATER,3
RESIDENTS,1
FOLLOWING,3
DISTANCING,6
GUIDELINES,6
IM,26
PLEASED,1
OREGON,6
SPENDING,3
SENDING,2
MONEY,9
STOCKPILE,3
140,2
VICE,8
MIKE,6
PENCE,1
NIGHT,6
SLEEP,1
HASNT,1
BEAUTIFUL,7
JOINING,2
FORCES,2
COURAGEOUS,1
FOOD,2
FEEDING,1
AGO,12
SENATOR,5
BOOZMAN,2
PERSON,7
MORNING,3
DISCUSSED,1
FARMERS,1
RANCHERS,1
PROCESSORS,1
PRAYERS,1
SENATORS,1
CONGRESSMEN,1
MY,1
AGGRESSIVELY,1
PIONEER,1
COUNTERMEASURES,1
TREAT,2
PREVENT,2
INFECTION,2
MUST,4
SCIENTIFIC,1
BRILLIANCE,1
VANQUISH,2
VIRUS,28
FUTURE,1
FDA,5
ESTABLISHED,1
CORONAVIRUS,15
TREATMENT,2
ACCELERATOR,1
PROGRAM,11
EXPEDITING,1
DEVELOPMENT,2
ANTI,1
ANTIVIRAL,1
THERAPIES,2
RAPID,1
RESULTS,3
SPEED,1
DERIVED,1
HUMAN,1
BLOOD,2
POTENTIAL,1
LESSEN,1
SEVERITY,1
SHORTEN,1
LENGTH,1
ILLNESS,1
LAST,23
SATURDAY,2
GAVE,6
AUTHORIZATION,3
HYDROXYCHLOROQUINE,10
HOPE,10
ANSWER,16
DISTRIBUTING,1
STRATEGIC,2
PATIENTS,11
MILLIONS,4
DOSES,4
29,3
EXACT,2
LOCATIONS,2
COUNTRIES,16
CASE,9
CALLED,8
PRIME,2
MINISTER,3
MODI,2
INDIA,2
FRANKLY,6
SAID,62
HOLD,1
5,2
BILLION,2
ID,12
RELEASE,3
GIVING,3
SERIOUS,1
TWENTY,1
NINE,1
ELSEWHERE,1
SHIPPED,1
ARRIVING,1
HEARING,2
POSITIVE,3
STORIES,4
CONTINUING,1
COLLECT,1
ILL,17
SPEAK,4
MALARIA,5
DRUG,7
LUPUS,9
STUDY,4
CATCHING,3
AFFECTED,2
NOW,16
MAYBE,24
CORRECT,5
YOURE,26
CHECK,3
CHANGER,2
OBVIOUSLY,7
VACCINES,4
ROAD,3
14,1
15,2
16,3
JOHNSON,2
LEADING,2
SEEMS,2
STUDIES,4
HAPPENS,7
FEEL,3
PROMISE,2
MENTIONED,9
GILEAD,1
SCIENCES,1
INITIATED,1
PHASE,2
THREE,7
LINE,3
MEANING,1
CLINICAL,2
REMDESIVIR,1
APPROXIMATELY,1
OTHER,1
DRUGS,3
STUDIED,2
ORACLE,2
COMPANY,1
DONATED,3
WEB,1
PORTAL,1
LARRY,1
ELLISON,1
GUY,2
PLATFORM,1
GOVERNMENT,3
GATHER,1
RESPONDING,1
TREATMENTS,1
SOPHISTICATED,1
SITE,2
LEARNING,1
ECONOMIC,5
DOLLARS,4
WOULDNT,6
BELIEVE,8
SPEEDING,1
RELIEF,1
FAMILIES,5
BUSINESSES,5
SMALL,10
LAUNCHED,1
PAYCHECK,2
PROTECTION,2
EMPLOYEES,1
PAYING,6
LENDING,1
PARTNERS,1
PROCESSED,1
28,1
LOANS,6
SCHEDULE,2
BILLIONS,3
WORKED,2
INCREDIBLY,3
BANK,3
AMERICA,4
JPMORGAN,2
CHASE,2
BANKS,9
INVOLVED,5
COMMUNITY,5
JUMPED,1
SBA,1
CLARIFIED,1
FAITH,1
ORGANIZATIONS,1
HOUSES,1
WORSHIP,1
ELIGIBLE,1
INJURY,1
LOAN,2
FAMILIAR,2
APPLICANT,1
RUN,3
FUNDING,1
EMPLOYEE,1
RETENTION,1
ASK,15
CONGRESS,4
FINALLY,2
STRONG,5
ECONOMY,2
TOLD,13
SHUT,2
HOME,11
TODAY,19
DEPARTMENT,2
SUCCESSFULLY,2
COORDINATED,1
RETURN,1
AMERICANS,4
STUCK,2
ABROAD,1
400,2
FLIGHTS,3
75,2
TERRIFIC,3
SNAPPED,1
HELPED,1
BROUGHT,12
LITERALLY,4
CHANCE,6
FOUR,6
SEVENTY,1
FIVE,4
ALMOST,4
INSTANCE,1
PROBLEM,7
SELFLESS,1
SACRIFICES,1
PLEASANT,1
ALTHOUGH,1
GOTTEN,2
FAMILY,10
BETTER,2
ACTUALLY,14
HOUSE,1
PERHAPS,5
ENCOURAGE,4
SLOWING,1
SPREAD,4
SUSTAINING,1
EFFORT,4
PATRIOTIC,1
DUTY,1
CITIZEN,1
WHILE,1
MAY,9
PHYSICALLY,2
DISTANT,1
CLOSER,1
HEART,3
SPIRIT,1
UNITY,2
DEVELOP,1
CONQUER,1
DISEASE,1
RESTORE,1
FULL,1
GLORIOUS,1
MIGHT,8
PROUD,3
PROJECTED,1
YEARS,9
HAPPENED,5
CONTAGION,2
CONTAGIOUS,5
FEET,6
AWAY,7
SOMEBODY,6
CATCH,4
LIVE,3
SURFACES,1
THOUGHT,9
DR,43
HAHN,8
YEOMANS,1
DOCTOR,6
MR,29
EFFORTS,3
AROUND,8
PREFACE,1
ECHO,1
RESILIENCY,1
MITIGATION,18
19,2
ISSUED,1
ALLOW,5
ENTER,1
GENERAL,5
CIRCULATION,2
PRIORITIZING,1
TRIALS,1
PHYSICIANS,3
INTERACTION,1
ASSESSMENT,3
RISKS,1
BENEFITS,1
WRITE,8
PRESCRIPTION,1
APPROPRIATE,3
PATIENT,3
BEING,1
PHYSICIAN,1
THIRD,1
PORTION,2
WANTED,5
INDICATIONS,1
RHEUMATOID,1
ARTHRITIS,1
PURPOSE,1
MENTION,2
FRIDAY,1
STOOD,1
FORMAL,1
CONVALESCENT,1
PLASMA,9
DEAL,6
ENTHUSIASM,1
THERE,7
BENEFIT,1
MEANS,6
RECOVERED,5
TRANSFERRING,2
IMMUNITY,3
IMMUNOGLOBULINS,1
SOMEONE,4
SICK,3
HOPEFULLY,5
EXPANDING,1
ACROSS,6
RED,3
CROSS,3
SHOWS,5
PROVIDES,1
DEFINITELY,1
TONY,7
PLEASE,22
FAUCI,18
MOMENTS,2
BIT,3
HEALTH,6
ASPECTS,1
RELATES,1
LEAST,3
DEGREE,2
NORMALITY,1
END,3
SEEING,15
SURPRISED,2
KINETICS,1
DEATHS,5
GROUP,3
MULTIPLE,4
CASCADING,1
EVENTS,1
HOSPITALIZATIONS,2
INTENSIVE,1
INCREASE,1
EFFECTIVE,3
THINKING,8
PAY,2
ATTENTION,1
KINDS,2
MITIGATIONS,1
IMPACT,3
CHANGING,2
QUESTION,31
ARISES,1
IS,8
LETS,5
HISTORICALLY,1
REALITY,1
CLEARLY,2
CHINA,9
INCLUDED,1
IMPLEMENTED,1
STRICT,1
PROGRAMS,1
INDICATION,1
FIRST,7
CHARTS,2
BIRX,16
SHOWED,2
REASON,4
IVE,8
WORTH,2
REITERATING,1
TWO,19
OPPOSING,1
VIRUSES,1
TRANSMIT,2
WHEN,4
SEPARATED,4
SIMPLE,1
PHYSICAL,6
SEPARATION,8
PRESIDENTS,4
CHART,3
PODIUM,1
ASPECT,2
ENDING,1
OUTBREAK,1
30,5
AVOIDING,1
CROWDS,1
STAYING,3
SIX,6
TELEWORKING,1
ALL,8
TOOL,2
MITIGATE,3
LATER,3
PLEA,2
SOBERING,1
DIFFERENCE,4
MENTIONING,1
CAME,7
WENT,8
WIFE,1
POWERWALKING,1
MASSACHUSETTS,2
AVENUE,1
PASSED,2
RESTAURANTS,9
TAKEOUT,2
CLOSED,3
SAW,10
ABSOLUTELY,5
SEPARATING,1
FACT,7
FLOOR,1
STAND,2
PULLED,2
PRESS,1
CONFERENCES,1
SHOW,4
CURVE,5
QUESTIONS,2
Q,114
EARLIER,6
SPRINGING,1
JEOPARDY,1
UNPREDICTABLE,1
ISNT,3
ARGUMENT,1
ORDERS,5
WHY,5
DISTANCE,2
NATURAL,2
LAND,2
SHAPE,5
QUARANTINE,2
OPPOSED,2
LOS,3
ANGELES,3
LOTS,2
TIGHT,1
TROOPS,1
EXPECTING,2
MASS,2
DEPLOYMENTS,1
PLACES,3
ADD,2
YEAH,21
NOT,3
COMBAT,1
SIR,13
TWEETED,2
IDEA,1
SECOND,5
FOCUSED,3
REOPENING,2
WONDERING,3
PLANNING,2
FORWARD,2
EXPRESSION,1
CURE,4
WORSE,4
STARTED,4
SAYING,15
CANNOT,4
DID,3
FANS,3
ARENAS,3
AUGUST,5
BY,3
THOUGH,6
ONTO,1
GOLF,1
COURSES,1
BREATHE,2
NICE,7
CLEAN,2
FRESH,1
AIR,2
DATE,2
SOONER,1
RATHER,4
REST,1
PLANET,1
EVENTUALLY,1
OCCUPY,1
SEATS,4
LIFE,6
SIT,3
RESTAURANT,3
MAN,2
WORRIED,2
120,2
PRACTICE,4
WORRY,1
YOULL,4
OTHERWISE,2
STADIUM,1
HALF,3
SIZE,1
MONTH,4
BREATHING,1
INFECTED,8
KILL,1
COMMITTING,3
PACKING,1
STADIUMS,2
CONTINGENCY,3
PLANS,2
THATD,1
OPINION,3
STORY,3
SORT,4
AUTOMATICALLY,1
HOMES,2
COMPLICATED,1
WAYS,5
REPUBLICAN,2
CONVENTION,3
PLAN,3
CONTINGEN,1
NORTH,1
CAROLINA,2
CHARLOTTE,1
NOTICE,1
OPPONENT,2
00001,1
VOTE,3
DROPPED,1
WEEKS,10
KIND,8
JOE,7
WEEKEND,2
LAWMAKERS,1
ROUND,1
PACKAGES,1
WHAT,21
STIMULUS,1
PACKAGE,1
SIGNED,1
EFFICIENT,1
ENTERTAINMENT,3
INCLUDE,1
FORMS,1
ORIGINAL,1
TAX,1
DEDUCTIBILITY,2
BUY,1
TICKETS,1
MEALS,1
CORPORATIONS,2
OPENING,3
DEDUCTION,2
EXECUTIVES,1
THAT,8
HOTTER,1
ENDED,1
EIGHT,2
REPUBLICANS,2
REFUSED,1
ISSUE,1
STATEWIDE,1
YOUR,1
TENNESSEE,1
URGE,1
CONSTITUTION,1
CHERISH,1
SUCCESSFUL,4
RUNNING,3
SUPERSEDE,1
DO,5
DEPENDS,2
INDIVIDUAL,1
MAGNIFICENT,1
SOUTH,1
700,1
UTAH,1
255,1
RELATIVE,1
POPULATION,1
WRONG,4
MASSIVE,4
BREAKOUT,1
KEY,2
92,1
COVERED,4
NINETY,1
CONSTITUTIONAL,1
STANDPOINT,4
SHOTS,1
YES,8
JEFF,5
MESSAGING,1
WHICH,2
HOW,8
TOPIC,1
ANNOUNCEMENT,2
ATKINSON,1
INSPECTOR,2
INTELLIGENCE,1
SUPPOSED,4
SIMPLY,1
WHISTLEBLOWER,14
COMPLAINT,1
HADNT,2
TAKEN,2
PREVIOUSLY,1
TAXPAYERS,1
DECIDE,1
TERMINATE,1
TERRIBLE,7
TURNED,2
TOTALLY,3
CONVERSATION,12
UKRAINE,3
TRUMP,4
FAN,1
INSTEAD,4
OFFERED,4
FORTUNATELY,2
TRANSCRIPT,6
DECEPTION,1
DISHONESTY,1
PRACTICED,2
DEMOCRATS,4
STANDING,2
PERFECT,2
LIEUTENANT,1
COLONEL,1
ADMITTED,2
WAIT,6
MINUTE,6
ASKED,6
WHERES,5
ALLOWED,4
FRAUDULENT,1
INCORRECT,1
IG,1
MET,1
WITHOUT,2
REQUESTED,1
INACCURATE,1
MUSTVE,1
WOW,1
DRIVES,1
CRAZY,1
GEE,1
FRAUD,1
INFORMER,6
HERES,1
WORDS,2
REVEALED,2
WHISTLE,1
MIRACULOUSLY,1
SCHIFF,1
CORRUPT,2
POLITICIAN,1
LISTEN,1
GENTLEMAN,1
BOY,1
SHOCKER,1
NOTHING,5
FOREIGN,1
196,1
DISSENTING,1
DISHONEST,1
IMPEACHED,1
UNITED,4
DISGRACE,2
IGS,1
TOTAL,1
DISMISS,1
MCCONNELL,1
ABSOLUTE,2
RUSH,2
WED,3
POLITICALLY,1
BIASED,1
ROOM,2
KNOWS,1
STATUS,1
DESERVE,1
SUE,1
ASS,1
DESPERATE,1
ACCEPTED,1
CHINESE,2
ARE,2
CONCERNED,3
FRIENDS,5
MINE,4
RELY,1
RUSSIA,4
READ,3
LETTER,7
DECIDED,2
THEN,2
OPERATE,1
BOAT,2
SHIP,6
INTERESTING,2
ACCIDENTS,1
DRIVING,2
MOTORCYCLE,1
RIDES,1
WEST,1
SIDE,5
HIGHWAY,1
MILES,1
HOUR,4
INJURED,1
ANYBODY,2
HISTORY,4
WATCHED,2
FINE,1
GRACIOUS,5
GAVIN,1
NEWSOM,1
MAYOR,1
DE,1
BLASIO,1
UNDERSTANDS,1
APPRECIATES,1
QUITE,1
SAYS,4
FAUCIS,2
COMMENTS,3
TO,4
ON,3
REPRODUCTIVE,1
VALUE,3
6,1
PERCENTAGE,2
HIGHER,2
TECHNIQUES,1
HAVE,1
MANAGED,1
DEB,2
MODELERS,1
REEVALUATING,1
MODELS,3
LIGHT,1
NONE,1
MODELED,1
SCHOOL,2
CLOSURES,1
PIECES,1
MODEL,1
DILIGENTLY,1
OF,1
VALID,1
EPIDEMIC,3
TRIANGULATING,3
R,3
NAUGHT,1
TESTING,12
TEST,3
ICUS,1
RECOVERIES,1
EQUAL,1
POSITIVES,1
DESPITE,2
HIGH,3
MITIGATING,1
18,1
OUTBREAKS,1
CAREFULLY,3
CLIENTS,1
CARED,1
MIDDLE,3
TRYING,3
FIGURE,2
EACH,2
EPIDEMICS,1
VARIABLE,3
FACTORS,2
BOTTOM,1
SPAIN,2
ITALY,3
DROP,4
12,1
BEHIND,4
AT,2
SERIES,1
SMALLER,1
LEARN,2
SURVEILLANCE,2
ABBOTT,1
KITS,1
GIROIR,1
COMPREHENSIVE,1
SIMULTANEOUSLY,1
MOMENT,5
METRO,5
CLUSTER,1
PATHWAY,1
EMPHASIZE,2
POSITION,1
SUCCUMBING,1
TRIANGULATION,1
TRACKING,2
VENTILATOR,8
ICU,1
EXACTLY,3
FLEXIBLE,1
RESPONSIVE,1
PROVIDERS,1
IMPORTANCE,1
VALUES,1
CAN,5
TALKED,7
COUNTY,4
BEFORE,1
BREAKING,1
PROBABLE,1
PRESIDENTIAL,2
CANDIDATE,1
BIDEN,6
AGREED,1
STOPPED,5
EARLY,8
PICTURE,1
SPECIFIC,2
HIGHLY,1
XENOPHOBIC,1
RACIST,1
CREDIT,1
FEDERALIST,3
JOURNEY,1
AUTHOR,2
RESPECTED,1
IMPEACHMENT,1
HOAX,2
CERTAINLY,1
APPRECIATED,1
ANNOUNCED,1
AGREES,1
CAPTAIN,8
CROZIER,2
USS,2
ROOSEVELT,2
REMOVED,2
COMMANDER,1
VIDEOS,1
SAILORS,3
CHEERING,1
LEFT,1
REPORTING,1
REENLIST,1
CONVINCED,1
COMMANDERS,1
REMOVING,2
SHIPS,1
NUCLEAR,2
AIRCRAFT,1
CARRIER,1
VIETNAM,3
LOOKED,5
NECESSARILY,2
IMPORTANTLY,1
WROTE,2
PAGE,1
HONEST,1
CLASS,2
LITERATURE,1
POWERED,1
SHOULDNT,2
SUGGEST,1
INAPPROPRIATE,1
CONSULTED,1
REMOVAL,1
COMMENT,2
AGREE,1
ATTACKED,2
TWEET,1
WRITING,1
DONALD,1
RESPONSIBLE,2
FAILING,1
PREPARE,2
RESPOND,3
DEMOCRAT,1
OPERATIVE,1
RELEASED,1
STRANGE,2
GOES,1
CHANGED,3
MIND,2
STEP,1
HEAVILY,1
SPEECH,1
CRITIQUED,1
BRILLIANT,1
CRITIQUE,1
WISHED,1
QUICK,1
WARNED,1
RESURGENCE,1
HAS,2
U,1
S,1
DEVELOPED,1
WAVE,1
OCCUR,1
PARALLEL,1
POSSIBILITY,3
ALLOWING,1
TURN,1
CORNER,1
FRONT,2
BURNER,1
RISK,5
RESURGENT,1
REPEATING,2
PULL,2
CAPABILITY,1
PRISTINE,1
CONTAINMENT,2
TAKES,2
BACKSEAT,1
STRUGGLING,2
RESURGE,1
ABILITY,1
IDENTIFY,2
ISOLATE,1
CONTACT,1
TRACING,1
EITHER,1
MEMBERS,1
WALK,2
SYSTEM,2
ROUTINE,1
PROCEDURE,1
DONATE,2
CONTAINS,1
PROTEINS,1
ANTIBODIES,3
PROCESS,1
ALLOWS,2
TRANSFER,1
MATCHED,1
TUESDAY,2
ACADEMIC,2
LABORATORIES,1
COMPASSIONATE,1
EXPANDED,1
ACCESS,1
CAPACITY,1
PACKS,1
DONATING,1
SYSTEMS,2
SUPERB,1
CLARIFY,2
GERMANY,1
PIRACY,5
APPARENTLY,2
DIVERTED,3
THAILAND,1
BERLIN,1
MISCOMMUNICATION,1
HAPPEN,4
FULFILLING,1
CONTRACTS,1
DISAPPOINTED,1
SELL,1
DEALT,2
COMPANIES,3
TREATED,3
REPRESENTATIVES,1
PIR,1
GERMANS,1
GERMAN,3
OPPOSITE,1
HELL,1
PRICE,2
TELEVISION,1
FATHOM,1
WAS,3
REGARDS,1
MEDICINE,1
INCIDENCE,2
DEFINITIVE,1
POTENTIALLY,1
ROLE,1
MEDICATIONS,1
DEFINITIVELY,1
Z,3
PAK,3
SUBJECT,2
LOSE,6
SAFETY,1
RUMOR,1
HAVENT,2
TRUE,2
INVESTIGATE,1
YOUVE,5
OPTIMISTIC,2
SAUDI,3
ARABIA,2
OIL,4
OPEC,7
PLUS,1
PUSHED,1
TRADED,1
STATEMENTS,1
WHATEVER,2
ILLEGAL,1
CARTEL,1
MONOPOLY,1
NAMES,1
BROKE,1
VIOLENTLY,2
COULDNT,1
SETTLE,1
DESTROYED,1
DESTROYING,1
PUTIN,1
WELLBEING,1
RECORD,1
LOW,4
LOWER,3
ADVANTAGE,2
ARABIAS,1
THINKS,2
BARRELS,1
REDUCTION,1
INDICATED,1
LIKELY,2
UNFAIR,1
CREATED,1
PRODUCE,2
PRODUCER,1
HURT,2
JOBS,8
90,1
CENTS,1
GALLON,1
HEAR,9
1952,1
BELIEVER,2
ENERGY,4
TARIFFS,1
OUTSIDE,4
PROTECT,2
TENS,3
MAAM,1
SAD,3
KIDS,1
WILLING,1
SHARE,1
