Word,Frequency
NEARLY,1
DEADLY,3
WORLD,3
VICE,1
PRESIDENT,10
FAILED,1
N1H1,1
H1N1,2
H,1
COMES,1
N,1
SORT,1
ALWAYS,2
CALLS,4
OPPOSITE,1
CALL,2
DISASTROUS,1
CHIEF,3
STAFF,2
SAID,19
HELPED,1
MANAGE,3
2009,1
DID,1
EVERYTHING,2
POSSIBLE,1
WRONG,2
60,1
PERIOD,5
QUOTE,1
PURELY,1
FORTUITY,1
ISNT,1
MASS,1
CASUALTIES,1
EVENTS,1
CANT,5
270,1
OUTBREAK,1
RAMPANT,1
TOLD,5
STOP,3
TESTING,3
TESTS,3
BECAUSE,3
SHOW,5
TEST,1
SETTING,1
RECORD,3
OUR,3
LEVEL,7
NOBODY,3
EVER,6
SEEN,4
SUBSTANTIALLY,1
GREATER,1
SECOND,2
INDIA,1
1,5
5,3
BILLION,1
AHEAD,4
ORDERED,1
CDD,1
COUNTING,2
DEPLETED,3
STOCKPILE,2
INHERITED,2
WORDS,2
DEMONSTRATES,1
CHARGE,5
SERIOUS,6
HIGHLY,3
CONTAGIOUS,1
EPIDEMIC,1
COUNTLESS,1
DIED,1
DIDNT,12
LIKES,1
BELITTLE,1
PLACES,1
START,4
COMPARING,1
WEAK,1
REVEALED,1
FUND,1
PARTLY,1
OWNED,1
SON,1
HUNTER,3
FACILITATED,1
SALE,1
AUTO,1
PARTS,1
PRODUCER,1
LEADING,5
CHINESE,2
MILITARY,6
DEFENSE,1
CONTRACTOR,1
WRITE,2
SPENT,2
CAREER,1
SELLING,3
FAMILY,2
DIRECTLY,1
COMPANY,1
JOB,10
SUDDEN,1
COMPANIES,1
CHINAS,2
PAID,2
ELECTED,2
AMERICA,2
FINALLY,1
ANNOUNCE,1
PRIDE,1
SECRETARY,2
STATE,2
MIKE,3
POMPEO,2
DEPARTING,2
EVENING,1
HISTORIC,1
TRIP,1
DOHA,1
QATAR,1
BEGINNING,1
INTRA,1
AFGHAN,1
PEACE,5
NEGOTIATIONS,2
NEGOTIATING,2
QUITE,3
ALONG,2
MOVED,1
SOLDIERS,4
REPORT,8
MORNING,2
KILLED,1
AFGHANISTAN,5
FEBRUARY,4
LONG,5
PROBLEMS,2
MADE,5
4,1
SHORT,3
LIKEWISE,1
IRAQ,2
2000,1
SYRIA,2
KEPT,1
OIL,4
GUARDING,2
SMALLER,1
NUMBER,4
HELPING,1
KURDS,1
MAKING,3
PLEASANT,1
PRETTY,2
FORCE,1
SHORTLY,1
RESULT,1
BOLD,1
DIPLOMATIC,1
EFFORT,1
PLAYING,1
ROLE,1
BRINGING,1
PARTIES,2
TOGETHER,3
END,1
DECADES,1
WAR,3
INVOLVED,3
TELL,7
HAD,1
WASTING,1
PHONY,1
WITCH,1
HUNTS,1
FASTER,1
WASTED,1
NEXT,1
WHITE,1
HOUSE,1
SIGNING,1
UAE,2
ISRAEL,1
EDIT,1
COUNTRIES,4
LINING,1
HEADED,1
RESPECTED,4
GENTLEMEN,1
WARRIOR,2
MOHAMMEDS,1
EXCITED,1
YOULL,2
RELATIVELY,1
MIDDLE,3
EAST,3
ULTIMATELY,3
HAPPEN,6
SPOKE,2
KING,1
SAUDI,1
ARABIA,1
STARTED,1
DIALOGUE,1
TWO,4
IRAN,2
WIN,1
SIGN,1
DEAL,2
WITHIN,1
FIRST,1
GIVE,3
MONTH,2
GDP,1
WENT,5
UNHEARD,1
THEYD,1
SUCCESSFUL,1
THATLL,1
IMPORTANTLY,1
PALESTINIANS,2
FOLD,1
FRANKLY,5
SUPPORTERS,3
CERTAINLY,2
FINANCIAL,1
USED,3
PAY,2
PALESTINIAN,1
750,1
ENDED,2
AGO,3
BASIS,1
SEEM,1
SURPRISED,1
HAVENT,3
TABLE,1
EARLIER,2
BRING,1
DEATH,4
TALIBAN,1
REPRESENTATIVES,1
GOES,1
NEGOTIATION,1
NEWS,2
THOUGHT,8
NATURAL,2
DEBATE,1
STAGE,1
WILL,2
GETS,2
REBUILD,1
TRILLION,1
JETS,1
ROCKETS,1
TANKS,1
SHIPS,1
NEWEST,1
NUCLEAR,1
PROGRAM,1
GEAR,1
NEVER,7
DESTRUCTION,1
JUST,1
PRAY,1
GOD,1
ALL,2
JOHN,11
YES,1
MR,5
LIE,3
TRUST,2
TERRIBLE,1
QUESTION,3
PHRASEOLOGY,1
CALM,3
PANICKED,1
TAPES,1
THESE,2
SERIES,2
PHONE,2
MOSTLY,2
BOB,5
WOODWARD,5
SOMEBODY,3
RESPECT,2
NAME,1
KNOWING,2
CARING,1
INTERESTING,1
BOOK,2
STATEMENT,4
REPORTED,1
ANYBODY,1
SUFFER,1
MEDICALLY,1
WAIT,2
MINUTE,1
PHRASED,1
DISGRACE,7
ABC,1
TELEVISION,1
NETWORK,1
EMPLOYER,1
ANSWER,1
READY,1
ARE,1
SAYING,4
LOVE,1
FOR,1
DEADLIER,2
ELSE,3
LET,3
TIMES,3
DO,1
EXPRESSION,1
LOST,2
100,1
LOSING,1
KIND,2
MEAN,2
35,1
80,1
ANTIVIRAL,1
DRUGS,1
WORSE,2
STRENUOUS,1
OKAY,1
WHAT,4
SIMPLE,2
LISTEN,2
CONFIDENCE,2
STRENGTH,1
LEADER,1
LOSE,2
SHOULDNT,2
HAPPENED,2
FAULT,2
180,1
3,2
SERIOUSLY,1
MOVES,1
OPPOSITION,1
OH,1
DR,4
FAUCI,2
PUTTING,2
PROPER,1
WOULDNT,2
CLOSED,1
NANCY,1
PELOSI,1
CUOMO,1
DE,1
BLASIO,1
LATER,2
OUTWARDLY,1
DOESNT,1
JUMP,3
AIR,2
DIE,1
NO,2
FINAL,2
TURN,2
LYING,1
ASKED,1
DISGRACEFUL,1
YEAH,5
GENERALS,1
ADMIRALS,1
PENCE,1
ATLAS,1
BIRX,1
THEYVE,2
DOWNPLAY,1
DOWNPLAYED,1
SCREAMING,2
LEAD,1
GIVEN,3
CREDIT,5
DESERVE,1
POSSIBLY,1
LOOKING,3
VENTILATORS,3
SUPPLYING,1
TALKED,1
NEED,1
SCARE,1
GERMAN,2
CHANCELLOR,1
ANGELA,2
MERKEL,1
PRESENTED,1
INFORMATION,2
SAFE,1
FAMILIES,1
SHARE,1
REAL,1
BREAKOUTS,1
READ,3
BEHALF,1
ROUNDED,1
SOON,1
SOONER,2
PHENOMENAL,1
LOCKDOWNS,1
AIRBORNE,9
7TH,1
TRANSFERRED,1
PODIUM,1
STUFF,1
EVERYONE,1
SOMEPLACE,1
STIPENDS,1
REPORTS,1
HEARD,1
ASSUMED,1
CALMNESS,1
JUMPING,1
CAUSING,1
IMMEDIATELY,2
GONE,2
AUTHORITIES,1
PREPARE,1
FAKE,3
TAKE,2
TRY,1
CERTAIN,1
TAPED,1
INTERVIEWS,1
TELEPHONE,1
CURIOSITY,1
WONDER,1
SPEAKER,6
DAYS,1
DURHAM,5
INVESTIGATION,5
YET,4
WHERE,1
PURPOSELY,1
STAYED,1
UNINVOLVED,1
GUESS,1
CONSIDERED,1
LAW,1
ENFORCEMENT,1
OFFICER,1
WANTED,1
WASNT,2
ATTORNEY,1
GENERAL,5
HANDLE,1
MAN,1
INDICTMENT,1
LIED,1
CHEATED,1
LEAKED,1
CAUGHT,4
SPIED,1
GUARANTEE,1
ROLES,1
REVERSED,1
DEMOCRAT,1
SIDE,1
JAIL,2
HIGHEST,1
TERM,1
TREASON,1
INDICTMENTS,1
WONDERFUL,4
PAPERS,1
COMEY,1
STRZOK,1
WROTE,1
TOTAL,1
PAGE,2
LISA,1
LOVER,1
MCCABE,1
WIFE,2
700,2
CONTRIBUTIONS,2
HILLARY,3
CLINTON,3
HEAD,2
FBI,1
TOP,1
GUY,1
FORTUNATELY,1
FIRED,4
THAT,2
SMART,1
DULY,1
MCCABES,1
RUNNING,2
WHATEVER,1
OFFICE,1
VIRGINIA,1
OF,1
COURSE,1
TOTALLY,1
EXACTLY,1
BIGGEST,2
SCANDAL,2
SEEING,1
WATCH,2
SHOWS,2
WATCHED,4
LIZ,1
MCDONALD,1
SHES,1
FANTASTIC,1
FOX,2
BUSINESS,1
LOU,1
DOBBS,1
NIGHT,3
SEAN,1
HANNITY,1
TUCKER,1
LAURA,1
FRIENDS,1
DETAILS,1
COVER,1
AMAZING,1
SPYING,2
OPPONENTS,1
DOSSIERS,1
DIRTY,1
DOSSIER,1
FICTION,2
TURNED,1
FISA,1
COURTS,1
REVERED,2
COURT,1
ANYMORE,1
PLAYED,1
HURT,3
FLYNN,3
STILL,1
MILLIE,1
SOLDIER,1
SIR,1
HUMAN,1
DESTROYED,2
RELEASE,1
KNOWS,1
FORTH,1
SUBSTANTIAL,1
PRICE,1
ITLL,1
MISLEAD,1
UNDERSTAND,1
DIFFERENT,1
