Word,Frequency
SAMPLES,1
DOCTORS,2
OFFICES,1
SOPHISTICATED,1
COLLECTION,1
SYSTEM,3
SEAMLESS,1
RUNNING,1
YOULL,1
NEXT,3
PROVIDER,1
CONNECTED,1
DIAGNOSTIC,1
FAR,1
DO,4
DIRECTOR,1
OVERVIEW,1
REDFIELD,3
INCREASED,1
PASSES,1
CURRENTLY,3
500,2
OUTSIDE,1
REPATRIATION,1
DIAMOND,1
35,1
REPORTED,1
DISTRICT,1
COLUMBIA,1
DESPITE,1
REMAIN,2
SEVERAL,1
OUTBREAKS,1
SANTA,1
CLARA,1
WESTMINSTER,1
AREAS,5
INVESTIGATING,1
HEAVILY,1
TRY,1
TRANSMISSION,1
MECHANISMS,1
JURISDICTIONS,1
OPERATIONALIZE,1
SERIES,1
MITIGATION,1
STRATEGIES,1
SLOW,1
OUTBREAK,2
FOR,2
COMPREHENSIVE,1
WEBSITE,2
ADDING,1
ESTABLISH,2
SINGLE,1
TRACK,1
EMERGING,1
COULD,5
MNUCHIN,3
STOCK,3
HUGE,1
SLIDE,1
WALL,1
STREET,1
POSSIBILITY,2
RECESSION,1
SOME,2
50,2
CHANCE,1
HAPPEN,2
HOW,1
WORRIED,1
OIL,1
SAW,2
OVERNIGHT,1
REACTION,2
20,1
PERCENT,2
COMPONENT,1
COUPLE,1
COMMENTS,1
BROADLY,1
COULDNT,2
RESILIENT,1
JOBS,1
MONTH,1
PROGRAMS,2
CUTS,1
REGULATORY,1
TRADE,1
DAILY,1
CHAIR,1
POWELL,1
COMMITTED,4
WHATEVER,3
NEED,6
PROVIDE,2
TOOLS,7
CLOSELY,1
REGULATORS,1
BANK,1
IMPACTED,2
EMPHASIZE,1
PRIMARY,1
PARTS,1
ESPECIALLY,1
WORKERS,1
ADDRESS,1
LIQUIDITY,3
SBA,1
ALTERNATIVES,2
IRS,1
PAYMENTS,1
INDIVIDUALS,4
100,1
SHAPE,1
FINANCIAL,1
SIGHT,1
MONTHS,1
INAUDIBLE,1
CREDIT,1
PROPOSE,1
CAPITOL,1
HILL,1
FOLLOW,2
CATALOGUED,1
GROUP,2
SUB,1
TREASURY,1
NEC,1
BIPARTISAN,2
AGREEMENT,1
SPENDING,1
HAVENT,1
LEARNED,1
INTERACTED,2
LAWMAKERS,1
SOMEONE,2
POSITIVE,2
SIMPLY,2
RECOMMENDED,1
PROMISE,1
ABOUT,1
RIGHT,5
AWAY,1
DIRECTIVE,1
WELLBEING,1
RECOMMENDATION,2
ENCOURAGING,1
FASHIONED,1
LEADING,1
FIND,1
SAFER,8
RECOMMEND,3
ATTENTION,2
HAPPENED,1
NAMED,1
AFFECTED,1
TROUBLE,1
HOUSES,1
IS,3
MARKETS,1
GUYS,2
ENOUGH,3
CHARGE,1
AHEAD,2
ASKED,3
LEAD,1
MEN,2
WOMEN,2
STANDING,3
REMARKABLE,1
RESPONDING,1
SUSPEND,1
REFLECTED,1
NIGHT,1
NATIONAL,2
TELEVISION,1
DECISIVE,1
DECLARING,1
EMERGENCY,1
PUTTING,1
MISTAKE,1
JOIN,1
COMMONSENSE,3
THEY,3
CLEARLY,1
ENERGY,1
LEVEL,2
LOCAL,1
OFFICIALS,2
LIMIT,1
TONY,1
LAUGHTER,2
MORE,1
ORGANIZATIONS,1
CHARITIES,1
CANCELING,2
FUNDRAISING,1
EVENTS,2
PRUDENT,2
OVERREACTION,1
CAMPAIGN,5
RALLIES,3
ONBOARD,3
MULTIPLE,1
JOHN,2
MAYORS,2
ACTIVITIES,1
FEDERAL,1
AUTHORITY,1
ACTING,1
CONSIDER,1
ABUNDANCE,1
CAUTION,1
MOST,1
HAPPENS,1
USUALLY,1
DOCUMENTED,2
REA,1
DETECTING,1
YET,1
RESPONSE,1
WOULDNT,2
CRITICIZE,2
JUDGMENT,4
CANT,1
COMMENT,1
DEPENDS,1
MOTION,1
EVOLVING,1
RALLY,2
PLACE,2
GATHERINGS,1
DECIDES,1
CANCEL,1
PUBLICLY,1
LETS,4
SHIPS,1
PLANNING,1
CRUISES,2
SPRING,1
OH,2
ANYBODY,2
PERSON,3
REASON,2
PERSONALLY,1
STORY,1
NAMELY,1
CONDITION,3
ELDERLY,2
RAISE,1
EXPECTING,1
PROPOSAL,2
DHS,1
MIAMI,1
LINES,2
EMBRACE,1
PROTOCOLS,2
PROCESSES,1
EVACUATING,1
ILLNESS,1
GRATEFUL,1
STEPPED,1
TABLE,1
READY,1
REVIEWING,1
OBJECTIVE,1
APART,3
DESCRIBED,1
IMPROVE,2
SAFETY,1
ENVIRONMENT,1
SHORT,1
15,1
SOON,1
ZERO,1
DISCREPANCY,1
WRONG,1
REFERRING,1
WANTS,1
VAST,2
MAJORITY,2
CHALLENGED,1
NUMBERS,2
GROW,2
REMEMBER,2
COMPLETELY,1
PERCENTAGE,1
MILD,1
SYMPTOMS,2
HEARD,2
REFERRED,2
LEAN,1
LIST,1
CYCLE,1
REACTS,1
SPREADS,1
PREVENT,2
REINFORCE,1
SITUAT,1
SITUATIONAL,1
AWARENESS,1
ADD,1
PIECE,1
CAUTIONS,1
PREEXISTING,3
UNDERGOING,1
CHEMOTHERAPY,1
TREATMENT,1
CANCER,1
DECREASED,1
CELLS,2
DISCUSSIONS,1
GIVEN,1
OFTEN,1
SHEET,1
DESCRIBES,1
NEEDS,1
CONCERNED,3
OTHERS,2
IMMUNO,1
IMMUNODEFICIENCY,1
LESS,2
COMBAT,1
JOURNALISTS,1
DISTRIBUTE,1
SIGNIFICANT,1
EARLIER,2
YOUD,1
TWEETS,2
HURTING,1
EFFORTS,1
BECAUSE,1
ACCUSED,1
DEMOCRATS,1
SAYS,1
LIGHTER,1
HURT,1
DIFFERENCE,1
LARRY,1
HOGAN,1
JOINED,1
CHAIRMAN,1
ASSOCIATION,1
INSPIRED,1
TERRITORY,1
SEAMLESSLY,1
BEHALF,1
ADDRESSED,1
TERMS,1
CONDUCTED,2
THATLL,1
TYPES,1
SENT,2
CDCS,1
70,1
75,1
LEAST,1
REPORT,2
RESULTS,1
PART,1
NETWORK,1
LARGER,1
QUANTITY,1
900,1
WEEKEND,1
REMAINDER,1
ACTIVELY,1
BUILD,1
CONNECTIVITY,1
GATHER,1
RECEIVED,2
NON,1
ACCURATE,1
FAIR,1
AGAIN,2
ENCOURAGE,1
ENTERPRISE,1
BEST,1
COMMEND,1
ENCOURAGEMENT,1
RESOURCE,1
PRACTICE,1
HABITS,1
INSTITUTIONS,1
DETAILS,1
