Word,Frequency
SUCCESSFUL,4
100,5
220,1
240,1
UPSIDE,1
HOPEFULLY,5
HUNDRED,3
PROBABLY,6
AROUND,9
60,2
65,1
MANY,18
HORRIBLE,8
THING,20
184,2
MINUTES,3
DR,36
REDFIELD,8
FAUCI,15
BIRX,13
ADMIRAL,10
GIROIR,8
EXPLAIN,1
FACTS,2
DETAIL,3
AUTHORIZED,2
ANTIBODY,14
EXCITING,2
DETERMINE,1
SOMEONE,7
PREVIOUSLY,1
VIRUS,12
BRINGING,2
TOTAL,3
FOUR,8
ASSESS,3
ASYMPTOMATIC,10
MILDLY,1
SYMPTOMATIC,3
EFFORTS,4
SHOWING,2
MIGHT,6
DEVELOPED,11
WONDERFUL,1
BEAUTIFUL,3
IMMUNITY,4
ULTIMATE,1
VICTORY,1
SCIENTIFIC,2
BRILLIANCE,1
NOBODY,6
NOT,3
STORIES,1
POWERFUL,2
QUIETLY,1
RECORD,1
RESPECT,2
AGO,16
FIVE,5
ATTAINED,1
BEST,12
COMPANY,3
VIRTUALLY,1
STOCK,4
HIGHS,1
MILLIONS,6
PAYING,2
PRICE,2
UNIMPORTANT,1
COMPARED,2
NIH,3
OTHERS,4
CONDUCTING,1
CLINICAL,3
TRIALS,1
35,3
THERAPIES,5
TREATMENTS,1
REASONABLY,1
WITHOUT,2
LAUNCHING,1
PUBLIC,12
PRIVATE,3
PARTNERSHIP,7
DOZEN,2
BIOPHARMACEUTICAL,1
COMPANIES,5
HHS,1
CDC,13
EUROPEAN,1
MEDICINES,1
AGENCY,1
MARSHAL,1
COORDINATE,1
RESOURCES,6
KNOWLEDGE,1
ASSETS,1
AUTHORITIES,1
AGENCIES,1
ACCELERATE,3
PROMISING,1
VACCINES,2
JOHNSON,2
WHEN,9
THATLL,2
EQUIPPING,1
WARRIORS,1
FRONTLINES,2
PROJECT,2
AIR,5
BRIDGE,2
STRATEGIC,1
CHANNEL,1
GOVERNMENT,8
DEPLOYED,4
44,2
N95,2
MASKS,7
524,1
GLOVES,1
63,2
SURGICAL,2
10,7
GOWNS,1
SOON,7
MANUFACTURING,1
ORDERS,2
AMONG,3
CHALLENGING,2
TIMES,2
HISTORY,3
NATION,2
TOUGH,5
SMART,1
VICIOUS,1
CLOSER,3
WAITING,2
LIGHT,3
TUNNEL,2
SHINE,1
BRIGHTLY,1
ROOM,4
FAIR,2
COVERAGE,2
INTRODUCE,1
VICE,25
MIKE,2
PENCE,1
HES,10
LEAVE,6
QUESTIONS,6
ILL,9
AFTERNOON,1
REFLECTED,3
REMAINS,1
LIFE,2
EXTRAORDINARY,1
STRONG,8
FORGED,2
ACROSS,10
MAKING,6
PROGRESS,4
DESPITE,1
TRAGIC,1
LOSS,1
36,1
ACCORDING,1
DATA,1
MORNING,3
LOW,4
STEADY,2
WEST,3
COAST,2
HOSPITALIZATIONS,1
DECLINING,1
GREATER,1
CITY,3
ORLEANS,4
DETROIT,1
ELSEWHERE,2
TRIBUTE,2
FOREMOST,1
HEALTHCARE,3
DOCTORS,3
NURSES,3
PRACTICE,2
SOCIAL,3
DISTANCING,3
GUIDANCE,5
OFFICIALS,5
ENCOURAGED,3
CONTINUING,1
BRING,5
PRESIDENTS,8
FULL,5
BEAR,2
APPROVED,3
MAJOR,2
DISASTER,2
DECLARATION,1
SAMOA,1
50,11
TERRITORIES,1
DECLARATIONS,1
AT,2
PRESENT,2
MOMENT,6
33,1
GUARDSMEN,1
DUTY,2
ACTIVE,4
MILITARY,3
PERSONNEL,3
9,2
716,1
PROFESSIONALS,1
SERVING,1
CONNECTICUT,1
TEXAS,2
JERSEY,4
AGAIN,3
BEGINNING,1
CRITERIA,6
GUIDE,1
EITHER,4
STATEWIDE,1
COUNTY,2
OUTLINED,2
BELIEVE,12
RESPONSIBILITIES,2
PLACE,11
MOVING,1
PLAN,4
FOR,6
PHASE,26
RECALL,1
ADVISED,1
DOWNWARD,1
TRAJECTORY,1
ENSURE,5
PROPER,1
FACILITIES,5
MOVE,6
EASING,1
MEET,4
SPECIFIC,5
PROTECTING,2
CRITICAL,4
INDUSTRIES,1
PARTICULARLY,2
VULNERABLE,7
LIVE,1
SENIOR,1
INDIVIDUALS,7
ENSURING,3
POPULATIONS,4
CLEAR,6
DECIDE,1
MANNER,3
REOPEN,8
ASSURED,1
ADMINISTRATION,3
EQUIPMENT,3
SUPPLIES,5
RESPONSIBLY,1
ON,3
SUBJECT,2
ISSUED,2
LETTER,1
NATIONS,2
SUMMARIZING,1
FEMA,3
MONTH,9
APRIL,5
AIRBRIDGE,1
COMMERCIAL,5
NETWORK,1
MONDAY,2
DETAILING,1
16TH,1
BRIEFLY,1
COORDINATED,1
DELIVERY,1
PIECES,1
RESPIRATORS,1
COURSE,4
STATION,1
ADMINISTRATIONS,1
APPROACH,7
BRIEFING,4
OUTSET,1
EPIDEMIC,1
ESSENTIALLY,6
REINVENT,1
TRADITIONAL,2
LABS,17
DESIGNED,1
BASICALLY,2
KIND,10
ROUTINELY,1
REQUIRED,1
SIX,3
25,5
PERFORMING,2
120,1
STOOD,1
TEAM,4
WALTER,2
REED,2
DEBORAH,2
CLOCK,1
IDENTIFY,2
DOUBLE,1
DAILY,1
SIMPLY,1
ACTIVATING,1
SPECIFICALLY,3
PROMOTING,1
INNOVATIVE,1
KNOW,62
15,6
MINUTE,1
LITERALLY,4
ADD,4
20,4
ASSURE,3
SCALE,4
AHEAD,7
TONIGHT,2
SCIENTISTS,3
ENOUGH,9
CHOOSE,2
LET,7
GIVEN,10
UP,3
PREPARING,1
CONTEMPLATED,2
REQUIREMENTS,1
PRESENTING,1
OUTLINE,1
LOCALLY,1
EXECUTED,3
MANAGED,1
FEDERALLY,1
SUPPORTED,1
BRIEF,2
INTRODUCTION,2
OVERALL,4
DESCRIBE,2
MOBILIZE,1
MONITOR,6
INCIDENTS,1
OCCUR,2
UNION,1
OF,1
READILY,1
SERVICE,6
SUMMARIZE,1
SINGLE,5
COMMUNITIES,1
CHOOSING,1
WITH,2
ANSWER,1
QUESTION,7
ASKED,5
PRODUCTIVE,1
TELECONFERENCE,1
SENATE,1
DEMOCRATIC,1
CAUCUS,1
HOURS,2
REASONABLE,2
MIND,2
POSED,1
ARE,2
PROTECTIVE,2
SPEND,1
CLARIFYING,1
PROVIDING,2
BROAD,2
FOOT,2
GRANULAR,2
DETAILS,1
COLLEAGUES,6
PERSON,9
RUN,3
LAB,10
PART,7
APOLOGIZE,1
REPEATING,1
RESPECTS,1
CLARITY,2
GENERAL,2
TYPES,3
THOUGH,5
SUBGROUPS,1
INFECTION,4
SECOND,12
USUALLY,1
WHOS,2
RECOVERED,1
ASSUME,4
ALTHOUGH,4
PROTECTED,2
SUBSEQUENT,1
EXPOSURE,1
IDENTICAL,1
ORGANISM,1
PLUSES,2
MINUSES,2
BECAUSE,7
IMPACT,1
WHETHER,5
NUCLEIC,6
ACID,6
EASY,2
RAPID,1
THROUGHPUT,7
GROUPS,1
SENSITIVE,1
CIRCULATION,2
OFTEN,3
MISUNDERSTOOD,1
NEGATIVE,8
MEAN,19
TOMORROW,5
EXPOSED,1
PERHAPS,2
MEANS,9
WHICH,3
EXTREME,1
ORDER,2
SOMEBODY,5
ISSUE,4
TRY,1
COMPARE,1
SITUATIONS,2
INVOLVED,2
HIV,5
AIDS,1
38,1
39,1
RISK,3
BEHAVIORS,1
GUARANTEED,1
BEHAVIOR,1
THERES,27
DIFFERENCE,3
CLEARLY,2
TELLS,4
PENETRANCE,1
ASSUMPTION,2
PROVE,1
ASSUMING,1
EXPERIENCE,2
VIRUSES,1
CHALLENGES,1
TITER,1
PROTECTION,1
IS,11
THREE,4
HUMBLE,1
MODEST,1
MONITORING,13
ISOLATE,2
CONTACT,5
TRACE,4
PULLING,1
GRADUALLY,1
SLOWLY,1
MITIGATION,2
WAYS,2
UNDERESTIMATE,1
IMPORTANCE,2
MULTIFACETED,1
ULTIMATELY,4
OUTBREAK,6
ANYONE,2
INTERPRET,1
DOWNPLAYING,1
EMPHASIS,1
KINDS,2
STRATEGIES,1
HAND,1
NO,9
DOUBT,2
PUBLICLY,1
TECHNICAL,3
EMBRACING,1
SECTOR,1
SPOKEN,2
ALONE,1
X,1
CORRECTABLE,1
PHONE,1
SICK,2
HEY,1
GAP,1
CORRECTING,1
CORRECT,1
NAMELY,1
APPROPRIATE,2
FOUND,2
REAGENTS,1
RESTRICTION,1
COULDNT,4
THESE,2
TELLING,1
DELAY,1
SEVEN,2
EXISTED,1
CAREFUL,1
EXAMINATION,1
FAULT,1
ISSUES,1
DEMAND,7
CONNECTED,1
FALLS,1
APART,3
EXISTING,2
FULLY,2
COMMUNICATED,1
AVAILABILITY,2
PRODUCTION,2
COMMUNICATIONS,1
FINISH,2
SAYING,5
CORRECTLY,1
TONY,3
COMMENTS,1
MULTIPLE,4
SYSTEMS,5
DISEASE,10
OUTBREAKS,2
FAMILIAR,1
EXAMPLE,3
FOODBORNE,1
ILLNESS,4
ANTIBIOTIC,1
RESISTANCE,1
UPPER,1
RESPIRATORY,6
TRACT,3
SLIDE,19
REALITY,2
INITIALLY,1
FLU,9
SEASONS,1
RED,2
LINE,2
SEASON,2
PEAK,7
52,1
INFLUENZA,6
B,1
VIRAL,4
SYNDROME,2
DROP,3
THIRD,3
TAKING,5
DECADES,1
ONES,1
MONITORED,1
DIAGNOSIS,5
SHOW,5
EQUIPPED,1
BECOMES,2
SURROGATE,1
IDEOLOGICALLY,1
BASELINE,3
BACKGROUND,3
TERMS,4
SURVEILLANCE,6
ENHANCE,2
ABILITY,9
TALKED,18
OPEN,14
DIAGNOSE,3
CONTACTS,7
JANUARY,1
FEBRUARY,2
27TH,1
ISOLATION,1
TRACING,1
EXPLODED,1
ENHANCING,1
SIT,2
EMBEDDED,1
DEPARTMENTS,1
FINALLY,1
DEPLOYMENT,1
FORWARD,4
AGGRESSIVELY,1
OPERATIONALIZE,1
EMPHASIZE,1
SAMPLING,4
FRONT,4
NOSE,6
PROVIDERS,1
NASAL,2
PHARYNGEAL,1
ANYMORE,1
REPLICATES,1
THROUGHOUT,3
TISSUES,1
IMMUNE,1
COVERED,2
EXQUISITE,1
GOVERNMENTS,3
UTILIZING,1
LONGER,2
SYNDROMIC,1
DEVIATION,1
ADDITION,3
ADDING,2
COMPONENT,2
ARTICLES,1
SICKNESS,1
IDEA,5
SENTINEL,1
SITES,4
NURSING,5
HOMES,3
INDIGENOUS,2
INNER,1
SMALL,8
CONCEPT,1
SPECIFICITY,2
SENSITIVITIES,1
CAUTIOUS,1
REPORTS,2
ORDERED,1
70,2
FAULTY,1
SERIOUSLY,2
POTENTIAL,5
PERFORM,1
PREVALENCE,2
INCIDENCE,1
BECOME,1
RESPONDERS,1
HIGHEST,1
REAL,4
FIELD,2
ASSAYS,1
SOMETIMES,6
LESSON,1
REPEATEDLY,1
GLOBE,1
MULTI,1
WORTH,1
STREP,1
MALARIA,1
ANTIGEN,4
SHED,2
SIMPLER,1
OUTSIDE,6
DOESNT,4
SCREENING,2
MISS,1
TRYING,2
BUILD,1
ALGORITHM,1
TALENT,2
CLINIC,2
BENCH,1
PROMISED,1
SENATORS,1
PLATFORM,3
DESIGNATED,1
PLATFORMS,6
GENE,1
EXPERT,2
MACHINES,4
MODERATE,1
LOWER,1
TRANSPORT,5
LABORATORY,10
RESULTS,1
CLIENT,1
GIVES,2
DARKEST,1
LOTS,1
PRIOR,1
UNLOCKING,1
CALLING,3
SOCIETY,3
MICROBIOLOGISTS,2
CLOSELY,3
300,2
DIRECTORS,3
ENTIRE,1
FIND,5
DIFFICULTIES,2
EXIST,1
EXTRACTION,1
PLUS,2
SOCIETIES,1
UNLOCKED,1
WANING,1
27,3
LOUISIANIANS,1
THOUSAND,5
MARK,1
ITALY,2
EVALUATING,1
USING,2
MEASURE,1
30,5
INHABITANTS,1
EXCEPT,1
OREGON,1
MAINE,1
MONTANA,4
LAUGHS,1
OVERSEAS,1
PERSPECTIVE,1
DESCRIBED,2
MEASURED,1
EXACTLY,3
GEOGRAPHY,1
ADDRESS,3
ZIP,1
CODE,1
CUMULATIVE,1
ROADBLOCKS,1
NON,1
ADDRESSING,1
DIRECTOR,3
CONTRIBUTE,1
SOLVING,1
EVERYONE,7
DISTANCED,1
TECHNICIANS,1
DIAGNOSED,2
SLIDES,2
ROLE,8
SCHOOL,4
KEY,1
HEPATITIS,1
C,1
TB,1
HEALTHY,1
RAISED,1
AWARENESS,1
LASTING,2
AMPLIFY,1
CONCLUDE,1
REMARKS,1
UNDERWAY,2
ROLL,1
PRESENTED,1
REVIEWED,1
OBJECTIVE,1
CONNECT,1
DEEM,1
EXPECT,2
RETURN,1
CAN,1
SHORT,2
STAGE,1
COMPLETED,1
IMPRESSED,1
BAR,1
GRAPHS,1
REPORTED,2
AMBASSADOR,1
MOLECULAR,3
TWICE,1
KNOWN,1
SORT,4
RAMPED,2
LIGHTER,2
BLUE,1
GRAY,1
SCREEN,1
HOUR,2
MACHINE,1
LARGER,1
ITEMS,1
ADJUNCT,1
SHE,2
GENEXPERT,1
CEPHEID,1
BACKBONE,2
MOBILE,1
SE,1
CARRIES,1
TUBERCULOSIS,1
AFRICA,1
700,2
RELATIVELY,2
CHANGING,1
LEFT,2
350,1
CORE,1
INVESTIGATIONS,2
PLANTS,1
PROXIMITY,1
ENVIRONMENTS,2
OPPORTUNITY,1
OUTSTANDINGLY,1
ACLA,1
ACRONYMS,1
ASSOCIATION,2
INDUSTRIAL,1
ROSE,1
GARDEN,1
LABCORP,1
QUEST,1
BIOREFERENCE,1
MAYO,1
SONIC,1
ARUP,1
LARGE,1
TALKS,2
TOOK,6
LARGEST,1
MAP,1
MILES,3
SITE,2
93,1
POPULATION,3
TRULY,1
REFERENCE,1
COVER,3
CANNOT,3
CHANCES,1
OVERWHELMING,1
CAUGHT,3
BACKLOG,1
TURNAROUND,1
48,1
MIDDLE,1
INCREASING,1
CENTERS,5
MATCHING,1
IMPORTANTLY,1
SELECT,1
TRIAL,1
HOME,5
INVESTIGATION,3
SCREENED,1
ENVIRONMENT,1
REPLACE,1
INTERESTED,2
WHOLE,2
YES,4
CONSTRAINING,1
ELEMENTS,4
CONSTRAINED,1
REASONS,2
SOPHISTICATED,1
STUCK,1
QUANTITY,1
HASNT,1
VALIDATED,1
OPENED,4
STICK,2
PHARYNX,1
ANTERIOR,1
BROADEN,1
12,3
OBTAIN,1
TUBE,2
LIQUID,1
SPECIAL,1
RECIPE,1
COOKING,1
INGREDIENTS,1
LIMITING,1
PBS,1
PHOSPHATE,1
BUFFERED,1
SALINE,2
GRADE,1
SALTWATER,1
OPENS,1
TUBES,1
CONCLUSION,1
POSSIBILITY,1
BAD,4
STRATEGY,4
BREWING,1
WEATHER,3
RADAR,4
OKAY,12
THUNDERSTORM,1
TORNADO,1
POPS,1
ACTION,1
WARNING,1
ENTER,1
200,8
HUNG,1
NOD,1
HEAD,1
POSITIVES,1
REDFIELDS,1
TRACED,2
AVERAGE,1
EXTRA,2
DETECT,1
FUDGE,2
FACTOR,2
4,6
THOSE,1
GENERALLY,2
MAIN,2
REGIONAL,1
FITS,1
PERFECTLY,1
CARRIAGE,1
SYMPTOMS,3
MILD,1
PROB,1
CIRCULATE,3
DEVASTATING,1
SURVEY,2
CONTROLLED,1
SUPERVISED,1
SURVEYS,1
SURVEYING,1
SELECTIVE,1
MEMBERS,2
CITIES,1
HUGE,1
FAN,1
LED,1
HRSA,1
CHILDREN,1
ADULTS,1
ELDERLY,1
POVERTY,1
ARRAYED,1
INDIAN,3
CHIEF,1
OFFICER,1
ADMIRALS,1
WORKPLACE,2
THROW,1
400,2
RANGE,1
FOLLOWED,1
PARDON,1
ADDS,1
PUSH,1
FARTHER,1
STEP,1
ANTICIPATE,1
SCHEDULE,1
PERMITTED,1
RETURNING,1
MOMENTARILY,1
YEAH,14
WILL,1
RAMP,1
OR,2
INFORM,1
UNKNOWN,1
COMPLETELY,1
TRANSPARENT,1
CONCERNED,2
INCREASED,1
MANAGE,2
OPERATIONS,1
OPERATE,1
MIDST,1
INGENUITY,1
SPEAKS,1
HE,6
BET,1
JAY,2
INSLEE,2
TWEETS,2
ENCOURAGING,2
LIBERATION,3
WHO,2
MICHIGAN,4
MINNESOTA,2
VIRGINIA,11
FOMENTING,1
REBELLION,1
WONDERING,2
SQUARES,1
SOBER,1
METHODICAL,1
SOBERING,1
RELATIVE,2
AMENDMENT,7
CLOUD,1
FEEL,2
COMFORTABLE,1
JUST,2
LIFT,1
STAY,3
CITED,1
CERTAINLY,5
SIR,6
PROTEST,2
CONGREGATING,1
EXPRESSING,1
VIEWS,1
SEEM,1
TREATED,1
ROUGH,1
CURIOUS,1
DYNAMICS,1
BEGINS,1
CURVES,1
FLATTEN,1
FLORIDA,1
RURAL,1
ARENT,2
PROJECTED,1
PEAKING,1
FACE,1
LOCKED,1
STARTING,8
DROPS,1
FEWER,2
DROPPING,3
PRECIPITOUSLY,1
SIGNS,2
LATELY,1
ILLINOIS,1
HOTSPOT,1
SUDDEN,1
MEATPACKING,1
PLANT,2
WONDER,2
OWNED,1
WEIRD,1
IMPROVING,1
INTELLIGENCE,1
LIKELY,1
WUHAN,5
REPORT,3
OBAMA,3
2015,3
GAVE,6
GRANT,5
WHY,1
INSTRUCTED,1
GRANTS,1
GRANTED,2
SUBSTANTIAL,1
INAUDIBLE,2
MAAM,1
NEGOTIATIONS,1
ROUND,1
TENS,2
