Word,Frequency
INCENTIVES,1
SPORTS,1
ENTERTAINMENT,2
MULTIPLE,3
TIMES,4
TAX,2
CUT,1
CASE,4
HEARD,7
GOVERNORS,13
FISCAL,1
ISSUES,3
LIKELY,2
BASED,5
UPON,2
SEEING,4
REOPENING,2
FEDERAL,8
RESERVE,1
13,1
3,1
LIQUIDITY,2
REBOUNDING,1
LATER,7
SUMMER,3
REAL,2
QUICK,1
FOLLOW,9
IN,7
TRANCHE,2
ALWAYS,8
RECONSIDER,1
AGAIN,9
600,1
BACKBONE,1
PRIVATE,1
HOW,9
COST,2
INCLUDE,1
PREMATURE,1
CONSIDER,4
COULD,21
INVESTMENT,2
HUGE,1
GIVEN,1
SIZE,1
TAXPAYER,2
DOLLARS,2
DOOR,1
FELLAS,1
DIFFERENT,21
WAY,13
OVERSIGHT,4
INDEPENDENT,5
BEHALF,1
SUPPORTED,1
NEW,25
INSPECTOR,1
GENERAL,2
PICKED,1
SOMEONE,6
POSITION,6
PERSON,3
CONFIRMED,2
COMMITTEE,1
APPOINTED,1
WEEK,5
TRANSPARENCY,3
OBLIGATION,1
GOV,1
SENT,4
ACROSS,5
SHOWING,1
LENDERS,1
DISTRIBUTED,3
NO,12
LENDER,1
4,6
SHOWED,2
BELIEVE,8
SPENDING,1
EFFECTIVELY,1
FAIRLY,2
SIR,1
STARTED,4
THANKING,1
LEADERS,2
CAN,3
TELL,9
EASY,3
SIDES,2
GOOD,32
BIPARTISAN,4
COMING,9
TOGETHER,10
IMPORTANCE,1
DAYS,12
SPOKE,1
FANTASTIC,1
ITS,19
COULDNT,3
WITHOUT,2
VICE,4
TEAM,1
EFFORT,2
COLLABORATION,1
DEMOCRATS,3
ABSOLUTELY,4
UNANIMOUS,1
CONSENT,1
ONBOARD,1
BASIS,5
EXAMPLE,4
FIGHT,2
WHAT,14
BEST,3
POINT,9
DESIGNING,1
SENATORS,1
PARTICULARLY,2
TUNNELS,3
REBUILDING,1
WHEN,5
17,1
PORTION,1
CARES,1
RESERVED,1
NATIONAL,5
SECURITY,4
OIL,4
FIT,1
PER,1
PROCESS,6
GUIDANCE,2
EITHER,2
MAJOR,2
SUPPLIERS,1
DEPARTMENT,1
DEFENSE,1
TOP,1
SECRET,1
CLEARANCE,1
PROVISION,2
ENERGY,3
LOOKING,6
EXISTING,1
CAPABILITIES,1
SOMETHING,9
WILL,1
SIMILAR,3
AIRPLANE,1
AIRLINE,2
BAILOUT,1
OR,3
COMPLETELY,4
SITUATION,4
AIRLINES,1
INDUSTRY,1
BECAUSE,5
BASICALLY,2
PARTIALLY,3
OKAY,12
DEMAND,1
SUPPLY,1
DETERMINED,1
MAINTAIN,1
INDEPENDENCE,1
OPTIONS,2
FRONT,1
MONTH,2
FUTURES,1
TRADE,1
NEGATIVE,1
HI,1
ON,4
FOURTH,2
STIMULUS,2
STATE,11
LOCAL,4
GOVERNMENTS,4
THOUGHTS,4
WHETHER,6
PROPORTIONATE,1
INFECTION,6
HARDER,1
HIT,2
WAIT,2
INTERESTING,2
EARLY,11
WHATEVER,3
LISTENED,1
IVE,17
OPPORTUNITY,3
VIDEO,1
CONFERENCE,1
CALLS,3
REACHING,1
FIGURE,1
LEVEL,4
DESIGN,1
MENTIONED,5
LARGE,4
APPLIES,2
MANIPULATES,1
WORKS,2
SYSTEM,2
LOOPHOLES,1
TRIES,1
USED,8
MANIPULATE,1
MEANS,4
AFFILIATES,1
PLENTY,3
SOURCES,1
EXTENT,1
DIDNT,3
REPAY,1
POTENTIALLY,3
CERTIFICATIONS,1
QUITE,2
SIGNIFICANT,5
JON,4
JOBS,16
SAVED,1
GONE,7
FAR,14
DOESNT,3
DIRECT,2
DEPOSITS,1
SENDING,4
CHECKS,1
SUPPLEMENTING,1
CAPABILITY,1
PREPAID,1
DEBIT,1
CARDS,4
EVERYTHING,5
PROVIDING,5
STABILITY,1
DEALING,1
DIFFICULT,2
REASONS,1
CLOSED,3
PARTS,1
NICE,2
QUESTION,16
VERY,1
NOBLE,1
INFLICTED,1
STEEP,1
TOLL,1
WORKFORCE,1
MILLIONS,1
AMERICANS,15
SACRIFICED,1
ORDER,24
BATTLE,1
SAVE,1
LIVES,1
SOLEMN,1
DUTY,1
UNEMPLOYED,2
REGAIN,1
LIVELIHOODS,1
THEREFORE,1
PROTECT,10
ISSUING,1
TEMPORARY,3
SUSPENSION,1
IMMIGRATION,18
UNITED,4
NIGHT,3
BY,1
PAUSING,1
HELP,14
LINE,3
REOPENS,1
WRONG,2
UNJUST,1
LAID,4
REPLACED,1
IMMIGRANT,2
LABOR,1
FLOWN,1
ABROAD,1
MUST,1
CARE,11
WORKER,4
PAUSE,2
EFFECT,2
60,6
EXTENSION,1
MODIFICATION,1
EVALUATED,1
GROUP,1
ECONOMIC,2
CONDITIONS,3
APPLY,2
INDIVIDUALS,5
SEEKING,1
PERMANENT,1
RESIDENCY,1
RECEIVING,1
GREEN,4
FACTOR,1
ENTERING,1
MOVE,4
EXAMINE,1
RELATED,3
MEASURES,1
PLACE,10
BECOME,2
PROTECTIVE,1
CONSERVE,1
VITAL,1
RESOURCES,1
BREAK,3
DEPENDING,1
SOLVENCY,1
PROVIDE,5
RELIEF,2
JOBLESS,1
PENCE,3
VISITED,1
HARDWORKING,1
MEN,1
WOMEN,1
ELECTRIC,1
MADISON,1
WISCONSIN,1
SHIFTS,1
QUADRUPLE,1
PRODUCTION,1
VENTILATORS,8
AHEAD,5
SCHEDULE,1
NEVER,4
BROUGHT,5
MEDIA,3
BRING,4
GE,1
FORD,1
000,2
NEXT,5
100,1
TYPICALLY,1
PRODUCES,1
PERIOD,4
DOING,1
MATTER,2
WEEKS,8
EARLIER,2
PRODUCTIVE,1
MEETING,5
GOVERNOR,14
CUOMO,5
DISCUSS,2
STATEWIDE,1
STRATEGY,1
EXPAND,2
GOAL,1
DOUBLING,1
YORK,15
CONTINUING,2
CONTROL,1
MANAGE,1
LABORATORIES,5
ANYBODY,3
EVER,6
KNOWN,2
FRANKLY,4
GOVERNMENT,3
MANUFACTURERS,8
DISTRIBUTORS,1
SECURE,1
TESTS,23
HOPE,10
MODEL,1
EXCEPTIONAL,1
CHART,1
MOST,1
RELATIONSHIP,4
FORGED,1
HONESTLY,1
CITY,4
THEYVE,8
TERRIFIC,4
METROPOLITAN,1
AREA,6
EPICENTER,1
OUTBREAK,1
SPARED,1
EXPENSE,1
RESOURCE,1
YORKERS,1
DESERVE,2
5,3
MASKS,2
TWO,7
DOUBLED,2
THOUSANDS,2
FACT,6
MASSACHUSETTS,1
LOCATIONS,2
IMPOSSIBLE,1
HOSPITAL,1
BEDS,1
USNS,1
COMFORT,2
NORMAL,1
PURPOSE,2
UNFORTUNATE,5
CIRCUMSTANCE,1
PROBLEM,2
UNFORTUNATELY,1
BEGINNING,2
NEEDS,4
VENTILATOR,4
DENIED,1
KEPT,1
PROMISE,2
OTHER,1
DESPERATE,1
DEATHS,4
ANDREW,1
BASE,1
VIRGINIA,1
ABLE,11
JAVITS,1
CENTER,1
BRINGING,2
SHIP,1
EARLIEST,1
READY,4
MISSION,1
HONOR,3
RECONVERTED,1
HANDLING,2
EVENT,1
EXPECTING,1
FDA,9
AUTHORIZED,5
DIAGNOSTIC,3
INCLUDING,2
LATE,1
TEST,16
PATIENT,2
HOME,8
HIGHLY,1
ACCURATE,2
LABCORP,1
INTENDS,1
COLLECTION,1
KITS,1
CONSUMERS,1
ANTIBODY,11
IDENTIFY,1
DONATE,1
CONVALESCENT,1
PLASMA,1
THUS,1
LIFESAVING,1
ANTIBODIES,1
PATIENTS,2
DR,25
HAHN,10
DEVELOPMENTS,1
MOMENTS,1
JOB,7
GAIN,1
GROUND,1
WAR,4
UNSEEN,1
LIGHT,5
END,6
TUNNEL,3
STARTING,2
POWERFUL,2
ANXIOUS,2
FAMILIES,2
BRIGHTER,2
ILL,9
BIRX,15
INFORMATION,12
IMPROVEMENT,3
METROS,1
METRO,3
RHODE,2
ISLAND,3
CONNECTICUT,2
EVEN,16
DETROIT,1
DECLINES,1
ORLEANS,1
NEARLY,1
BASELINE,1
INFECTIONS,1
IMPROVEMENTS,1
CHICAGO,1
BOSTON,1
CONCERN,4
SEVERAL,2
APPEAR,2
FLATTENING,2
BOTH,3
PHILADELPHIA,1
HOUSTON,1
ATLANTA,3
NASHVILLE,1
BALTIMORE,1
INDIANAPOLIS,1
ST,1
LOUIS,1
D,1
C,1
DECLINE,1
YET,2
HOPEFULLY,4
STILL,8
SOCIAL,19
DISTANCING,17
WANTED,7
REMIND,1
POINTS,2
USE,9
DATA,14
MITIGATE,1
RESURGENCE,1
CRITICALLY,2
VULNERABLE,8
SMALLER,1
OUTBREAKS,2
TERM,2
FACILITIES,2
CONTINUED,2
COMORBIDITIES,1
AMONG,3
ELDERLY,1
STAYING,2
SERVICE,1
INDIVIDUAL,3
BEGIN,2
OPEN,10
HYGIENE,1
PIECES,1
ENSURING,1
WASHING,3
HANDS,4
TOUCHING,1
FACE,2
WITHIN,1
HOUSEHOLD,1
REMEMBER,6
PEOPLES,1
ATTENTION,3
NURSING,1
HOMES,1
CONFINED,1
SPACES,1
STOP,3
ABILITY,2
PAYING,1
CALLING,1
NOTE,1
INFORMED,1
COMMUNITY,7
KNOWLEDGEABLE,1
PROTECTED,3
CASES,10
VISIBLE,1
COMMUNITIES,7
DECISIONS,2
TACKLE,1
SURVEILLANCE,3
CALLED,2
FIND,4
ASYMPTOMATICS,1
SICK,1
WARNING,3
SIGNAL,2
CLINICS,1
INNER,1
AREAS,1
INDIGENOUS,1
POPULATIONS,2
COURSE,1
PRISONS,1
MONITORING,1
CITIES,1
PAST,2
PEAK,1
LAG,1
UNITE,1
PROVIDERS,5
FRONTLINES,3
SEEN,9
DELAY,1
HOSPITALIZATIONS,1
DEATH,1
RESPIRATORY,2
THERAPISTS,1
LABS,6
RATES,3
DOCTOR,3
ECHO,1
MONTHS,2
SHOUT,1
WONDERFUL,1
TRUMP,1
REMOVE,1
UNNECESSARY,1
BARRIERS,1
DEVELOPMENT,2
DIAGNOSTICS,2
THERAPEUTICS,2
FDAS,1
SEROLOGIC,1
DETECT,3
BLOOD,1
NATURAL,2
IMMUNITY,1
DEVELOP,2
RESPONSE,4
COVID,4
19,2
THESE,1
ARENT,2
INDICATION,1
RESPONDED,1
TIMING,1
ISNT,3
TAKES,1
TYPES,1
RESPONSES,1
DETECTED,1
PIECE,3
LARGER,1
YOUVE,11
RETURNING,1
PLAN,3
TASK,1
FORCE,1
DEVELOPED,1
PANDEMIC,2
TRULY,1
NATURE,1
YOULL,3
REPORTS,7
REFLECTION,1
LEARNING,1
LOOKS,1
CHARACTERISTICS,1
ADDRESS,3
LASER,1
FOCUSED,1
ISSUED,1
POLICY,5
MARCH,4
DEVELOPERS,5
MARKET,5
NATION,1
POSED,1
EPIDEMIC,1
PROVIDED,1
REGULATORY,2
FLEXIBILITY,1
HERES,1
REQUIRED,3
VALIDATE,4
SELF,2
VALIDATION,7
NOTIFY,1
PERFORMED,1
LABEL,2
PRODUCTS,2
APPROPRIATELY,2
INSERT,3
BOTTOM,1
EXPECTS,1
REVISED,1
USERS,2
ET,1
CETERA,1
TERMS,1
CDC,10
NCI,2
90,4
NOTIFIED,1
HEAR,4
TRANSPARENT,4
MANNER,2
ANYONE,2
APPROVED,2
HASNT,3
APPLICATIONS,2
140,2
PURSUING,2
SPEAK,4
CONTACT,1
BORDER,5
INCREASED,1
INTERDICTION,1
OUTREACH,1
DATE,1
SPEAKING,6
MARKETING,1
FOLKS,1
FOUND,3
RESULTS,4
SUPERB,1
READ,3
OFTEN,1
PRESS,1
ACADEMICS,1
GENERATE,1
STUDY,6
VA,3
HYDROXYCHLOROQUINE,7
HIGHER,1
COMPARED,1
STANDARD,1
SCALE,1
CLINICAL,5
TRIAL,2
DRUG,3
USING,3
TAKEAWAYS,1
DID,2
CHANGE,1
RETROSPECTIVE,1
FRENCH,1
DECISION,10
WRITING,1
PRESCRIPTION,1
PODIUM,2
VENUES,1
REQUIRE,1
TRIALS,5
RANDOMIZED,1
PLACEBO,1
DEFINITIVE,2
SAFETY,3
EFFICACY,1
PRELIMINARY,1
HELPFUL,3
INCORPORATE,2
VIEW,1
TIMELINE,1
READOUT,2
NEWS,3
SETTINGS,1
OUTPATIENT,1
SETTING,2
INPATIENT,1
POST,1
EXPOSURE,1
PROPHYLAXIS,1
MEANING,1
FRONTLINE,1
PROVIDER,1
EXPOSED,1
PREVENT,1
ILLNESS,2
PROGRESS,1
PICK,2
ADDITION,1
TESTED,4
CONCERNED,5
DIED,1
REPORT,5
PERHAPS,2
PANEL,1
EXPERTS,1
NIH,1
RECOMMENDING,2
COMBINATION,1
Z,1
PAK,1
WILLING,1
SUBJECT,1
YOUR,3
SIGNING,2
EXECUTIVE,5
WRITTEN,1
SOMETIME,1
EXEMPTIONS,4
NOTIFYING,1
SIGN,2
BEING,1
DRAWN,1
TONIGHT,3
TRACK,1
BOARD,1
PIPELINE,1
STRONG,4
COUNTRYWIDE,1
OPPOSED,1
CHINA,10
ONES,1
DEFINITION,1
COMPLETED,1
ATTORNEYS,1
THING,17
NORTH,4
KOREA,3
STATUS,1
KIM,4
JONG,4
UN,4
CAME,8
WISH,4
CONDITION,3
SERIOUS,2
SOMEBODY,1
ELSE,6
NOWHERE,2
CLOSE,4
LUCK,2
NOBODY,8
CNN,2
COMES,3
CREDENCE,1
CONVINCE,1
EXPANDED,1
AGREEMENT,1
MANHATTAN,1
SCHOOLS,4
BETTER,6
IS,4
HEARING,1
OPINION,1
COMBINED,2
CREDIT,1
JUST,2
SECOND,6
REPORTING,4
EMPLOYMENT,3
IMMEDIATE,2
EXACT,2
ANYTHING,5
WORRIED,1
MEMBERS,2
COVERED,1
ACCURATELY,1
HUMANE,1
STANDPOINT,1
INVOLVES,1
CIRCLE,1
IMMIGRANTS,2
GREATER,1
RISK,2
DEPORTATION,2
SUPPOSED,2
ILLEGALLY,2
COURT,6
JUDGE,2
DETERMINATION,2
LEAVE,1
HAPPENS,4
ORDERS,4
RAISED,1
LIFTING,1
HALT,2
SORT,1
GREATEST,2
2,1
CERTAINLY,3
PERTAIN,1
ESSENTIALLY,1
FAST,2
DEEPER,1
DISCUSSION,3
SENSE,3
UNEMPLOYMENT,1
GETS,2
DEBATE,1
HISTORY,1
SUCCESSFUL,2
STOCK,2
BREAKING,1
RECORDS,1
VIRTUALLY,1
SOMETIMES,1
CONSIDERING,2
TELLS,2
THATLL,2
LITTLE,6
BIT,3
DIRECTOR,6
INTERVIEW,1
WAVE,1
FALL,7
WORSE,3
TIMED,1
SEASONAL,3
FLU,6
CONTEXT,1
MONITOR,2
INFLUENZA,1
SYNDROMIC,1
GASTROINTESTINAL,1
COMPONENTS,1
PARTICULAR,2
ALGORITHM,1
BUILDING,3
CAPACITY,1
SURFACE,1
IDENTICAL,1
SEPARATE,1
RECEIVE,2
TREATMENT,3
HOPING,1
MESSAGE,4
PREPARE,1
ITLL,1
EMERGENCY,1
TALKS,1
STOPPED,2
REFRESHED,1
COMPREHENSIVE,1
STOCKPILE,1
SHIPMENTS,1
PARTNER,1
TRAGEDY,1
AGREE,4
BAD,5
HAPPENED,3
SIGNALS,1
LEARNED,2
IMMEDIATELY,1
REVERTING,1
CONCERNS,2
GEORGIA,12
BARBERSHOPS,1
BOWLING,1
ALLEYS,1
LINDSEY,2
GRAHAM,1
AFFECT,2
SOUTH,4
CAROLINA,4
TRAVEL,1
FORTH,1
CAPABLE,2
KNOWS,1
MCMASTER,1
SCHEDULED,1
GRAHAMS,1
EVERYWHERE,1
HEAVY,1
LIGHTER,1
FIRES,2
HAPPENING,4
NUMBERS,5
SHAPE,1
OPENINGS,1
PREPARED,1
RELAX,1
SUMMERS,1
COINCIDENCE,1
YOUD,1
DECIDE,1
EXTEND,1
DOES,1
DEPEND,1
CANT,14
HAV,1
ROLL,3
WHY,2
LIMIT,1
EXCEPTIONS,1
CONFIRM,1
HAPPEN,9
PRIMARY,1
SECONDARY,2
REPORTER,2
ROOM,4
SEAT,2
PRINT,1
POOLERS,1
FINE,3
CAMPAIGNED,4
REDUCING,3
LEGAL,6
SPEECH,1
PHOENIX,1
2016,1
ILLEGAL,1
LEGALLY,1
FLOODING,1
STOPPING,1
170,2
MILES,2
ALMOST,1
WALL,1
RAPIDLY,1
EASIER,3
PLUS,2
MEXICO,2
27,1
SOLDIERS,1
SOUTHERN,1
SHARE,1
HELPED,1
CRITICS,1
CRISIS,1
REDUCE,1
COMPETITION,1
UNUSUAL,1
DECADES,1
1917,1
CLOSEST,1
ANALOGY,1
CONTAGION,2
COMPETE,1
DIFFERENCE,3
SUDDEN,2
LOSE,2
FARMERS,9
RELY,1
MIGRANT,1
H,2
2A,2
AFFECTED,4
CARVE,2
GLAD,1
EO,1
LITERALLY,1
COLD,1
FARMS,1
FARM,1
WHOS,1
WASHINGTON,1
TOM,1
HOWELL,1
MAIN,1
DISEASE,1
FIGHTING,1
AGENCY,1
FACING,1
ROLE,1
AMID,1
HOLDING,1
REGULAR,1
HELD,1
MID,1
CLOSELY,1
INVOLVED,2
HOLD,1
TONY,1
DEBORAH,1
SITTING,2
PROTESTS,4
STAY,1
ENCOURAGED,1
IDEA,3
WATCHED,1
DETAIL,1
SEPARATED,1
SPACE,2
WATCHING,1
PROTESTING,1
GROUPS,4
SPREAD,2
LIVING,1
SURVEYS,1
SEEM,1
INDICATING,1
MORE,2
OUTSIDE,2
TRUE,3
REOPEN,1
CUSTOMERS,1
AFRAID,1
BUILD,2
BIGGER,1
STRONGER,1
THOUGH,1
BEFORE,2
15,1
MINUTES,1
AT,1
FEDERALISM,1
CAREFUL,4
SOME,1
SOONER,1
WITH,1
PARDON,1
HAIR,3
SALONS,4
NAIL,3
TATTOO,4
PARLORS,3
WEIGH,1
APPARENTLY,1
WHERE,3
INHERENTLY,1
TRYING,2
COMMUNICATE,3
MAYORS,4
SHOW,1
CLEARLY,4
EVIDENCE,1
UTILIZE,1
PLACES,3
WEARING,1
MASK,1
DISTANCE,1
CREATIVE,2
PREJUDGE,1
TOLD,6
EXPECTATIONS,1
INCLUDED,1
KEEPING,1
FOLLOWING,1
DEPENDS,1
GAVE,1
LEFT,1
TOOLBOX,2
RELATES,1
HASHED,1
OPEC,1
ORDERED,1
PURCHASES,1
SPR,1
BIGGEST,3
TOOL,1
PUZZLE,1
ENGINE,1
TIED,1
JERSEY,2
HARDEST,1
MAYOR,1
DE,1
BLASIO,1
HOST,1
TICKER,1
TAPE,1
PARADE,1
SORTS,1
YORKER,1
SOUNDS,2
WARRIORS,1
BRIEFLY,1
REPUBLICANS,1
REBUILD,2
SPEND,3
8,1
TRILLION,1
MIDDLE,2
EAST,1
ROADWAYS,1
EQUIPMENT,1
9TH,1
QUOTE,1
STATEMENT,1
FIFTH,1
MIKE,2
ANSWER,2
HELL,2
FLIGHT,1
BAN,1
CONFIDENT,3
CHINESE,2
INVOKE,1
CLAUSE,1
TOUGHER,2
ELECTED,1
LEAST,1
TOUGH,2
RIPPING,1
MICHIGAN,1
PENNSYLVANIA,1
SPEECHES,2
UNRELATED,1
POLITICIAN,1
INVITED,1
LOSES,1
TENS,2
BILLIONS,1
YEAR,3
200,1
400,1
500,1
DEFICIT,1
EXCEPT,1
GUARANTEE,1
TERMINATION,1
HAVE,4
INTELLIGENCE,2
ANALYSTS,1
ESCAPED,1
RESEARCH,1
LAB,1
INFECTED,1
AGENTS,1
FEEL,3
OH,1
CLAW,1
ENDOWMENT,1
MEANT,2
RICHEST,1
INSTITUTIONS,1
BEYOND,1
FLORIDA,3
CLUBS,2
FURLOUGH,1
COFFER,1
DORAL,1
GOLF,3
COURSES,3
HOTEL,1
RESORT,1
700,1
750,1
WHOLE,1
INCOME,1
EVERYONES,1
PARKS,1
THEN,1
PROPERTIES,1
CHILDREN,2
RUN,1
COMPARING,1
CHILDRENS,1
HAVENT,2
PROPERTY,1
HUNDREDS,1
EMPLOYEES,1
STANDING,1
NOTHING,1
CUSTOMER,2
STRICT,3
COMMUNICATED,2
REGULARLY,1
KOREAN,1
LEADER,1
TRY,1
REACH,1
CHECK,1
SUCCESSION,1
FAIRNESS,1
MOMENT,1
MIND,1
MASSAGE,1
WAYS,1
SEEMS,2
CHOICE,1
SALON,2
FEET,1
APART,1
CRITERIA,2
CAREFULLY,2
SELECTED,1
CONVERSATIONS,1
EPIDEMIOLOGISTS,1
PLATFORMS,1
UTILIZED,1
BUILT,1
PREMISE,1
DRIVEN,1
SAYS,1
WASH,1
KEY,1
WEBSITE,1
CREATE,1
COUNTY,2
UNDERSTANDABLE,1
JACKSONVILLE,3
BEACH,1
DRAMATICALLY,1
MIAMI,1
REFLECTED,1
SET,1
PROTECTS,1
TOKYO,1
AN,2
INCREASE,1
SINGAPORE,1
EUROPE,1
HERE,1
PLATEAU,1
ANY,1
LESSONS,1
ASIA,1
SOMEWHERE,1
LESSON,1
STAMP,1
MASS,1
CLOSINGS,1
BURNING,1
EMBERS,1
GOTTEN,1
RECLOSING,1
REPORTERS,1
EMPTY,1
TOPIC,1
FREEZE,2
IPSOS,1
USA,1
POLL,2
80,1
SUPPORTIVE,1
YES,1
SURPRISED,1
HIGH,1
POLLS,1
COMMON,1
TELLING,1
DESPERATELY,1
RENAISSANCE,1
HIGHWAYS,1
WEST,1
TREATED,2
