Word,Frequency
ENCOURAGEMENT,1
ON,1
11,2
23,1
588,1
PRIVATE,2
INITIATED,1
LABS,5
83,1
500,1
18,1
EXPECTATION,1
TESTED,4
END,2
MONTH,4
SCALE,1
RESOURCES,1
ONGOING,1
COMMITMENT,1
FINALLY,1
DIRECTED,1
PROPOSE,1
DATE,4
READINESS,1
RESURGENCE,2
EMERGENCE,1
YET,4
EMERGED,1
THERE,3
IMPLEMENTED,1
STATEWIDE,1
COUNTY,5
IM,12
HAPPY,2
TURN,3
DEBORAH,2
EXTEND,1
ADMIRATION,1
APPRECIATION,1
MEMBER,1
AROUND,4
CLOCK,1
GRATEFUL,1
SPOKEN,2
TELEVISION,3
SLIDE,17
TALKS,1
GATEKEEPING,2
RELATED,2
SAW,5
TRACKING,3
ILLNESSES,4
YEARS,6
BOTH,1
WATCHING,4
FRANKLY,7
KNOWS,2
ACCESS,2
CDC,8
WEBSITE,2
UPDATE,1
INFORMATION,2
COMMUNITIES,3
LOOKS,2
SYNDROMIC,7
EMERGENCY,5
ROOM,4
TYPE,1
VISITS,3
HOUSED,1
PROGRAM,4
UTILIZED,2
RESPIRATORY,3
DISEASES,2
ADDITION,3
PERSISTENCE,1
LEVELS,1
TREAT,1
RESORTING,1
THERES,14
PLACE,7
FRONTLINE,1
RESPONDERS,2
EMERGING,1
ANTIBODY,3
BOB,2
REDFIELD,4
CHART,1
REPORTING,1
PART,3
ORLEANS,1
THAT,4
RED,2
LINE,2
SHOWN,1
DARK,1
BLUE,2
GRAY,1
MOUNTAIN,2
UNDERNEATH,1
POSITIVES,1
ALERT,3
PREDATED,1
SUMMER,1
FLU,3
CONTAMINATE,1
PICTURE,2
FOLLOW,3
PATTERN,1
CITY,7
COMMUNITY,9
NET,2
USEFUL,1
WINTERTIME,1
B,2
SEASON,2
SHOWED,1
SEASONS,2
DISPLAYED,1
DECLINE,2
DECLINING,1
TOWARDS,3
BASELINE,1
LOOK,22
VARIATIONS,1
RESPONSE,3
MODE,1
LOCALITIES,1
DESCRIBED,2
HOPEFULLY,3
BROUGHT,1
AMAZING,2
TALENT,4
CENTER,2
PREVENTION,1
ABILITIES,1
CALL,8
ATTENTION,4
THIRD,3
BULLET,2
GRAPHIC,1
PIECES,4
SETTING,2
SENTINEL,7
SITES,1
DISTINGUISH,1
FIND,8
ASYMPTOMATIC,7
EITHER,4
PRE,1
SYMPTOMATIC,3
ENTIRE,1
COURSE,1
PARTICULAR,3
VULNERABILITY,1
NURSING,3
HOMES,3
INNER,2
CLINICS,2
INDIGENOUS,2
ALERTS,2
CONTACT,11
TRACING,10
SUPPORT,1
MAKE,11
SURE,12
ADEQUATE,2
PROTECTIVE,4
PERSONAL,1
DEVICES,1
EQUIPMENT,5
HANDLE,3
SURGE,4
ICUS,1
INCREASED,2
PLAN,3
INDUSTRIES,1
LIVING,3
DISCUSSED,2
WHEN,7
TALKED,2
MAJOR,2
METRO,1
OUTBREAK,4
SURVEILLANCES,1
PICKED,1
ALWAYS,2
BIG,9
WONT,3
REST,2
DETAILS,4
QUITE,3
BIT,9
EXPECTATIONS,1
YOULL,6
RECOGNIZE,3
TALKING,10
15,2
PREVENT,1
CONTINUING,5
HANDWASHING,1
SANITIZER,1
AVOIDING,1
TOUCHING,1
FACE,3
DISINFECTING,1
USING,2
COVERING,1
FOLLOWING,3
CRITICALLY,2
WORKPLACE,2
FEELING,2
YOURE,13
ASKING,3
STAY,4
EMPLOYERS,3
DISTANCING,5
TEMPERATURE,1
CHECKS,1
DISINFECTANT,1
TRAFFIC,1
BREAK,1
ROOMS,1
NON,5
ESSENTIAL,5
MONITORING,1
BECOME,3
IMMEDIATELY,2
GATING,11
CRITERIAS,2
DECREASING,2
EVIDENCE,1
DESPITE,1
BEGINS,1
COMORBIDITIES,1
SHELTER,2
SIX,2
FEET,2
MAXIMUM,1
SPACES,3
AVOID,1
LARGE,8
GATHERINGS,1
POPULATION,1
NEEDS,1
SPECIAL,2
ACCOMMODATIONS,2
OPTIONS,1
EMPLOYEE,1
ENCOURAGE,2
25,3
40,1
50,5
MINIMIZE,1
SCHOOLS,2
ALL,2
PROHIBITED,2
VENUES,2
SIT,1
DINING,1
OPERATED,1
STRICT,4
PROTOCOLS,1
GYMS,1
ADHERE,1
ELECTIVE,2
SURGERIES,2
RESUME,4
OUTPATIENT,2
CONTINUATION,1
ANOTHER,5
AMONG,1
TIMELINE,1
TIMELINES,1
MAXIMIZE,1
HOWEVER,2
SETTINGS,1
STILL,8
TELEWORK,1
PHYSICALLY,1
EMPLOYEES,1
HOUSEHOLDS,2
SMALL,5
CHILDREN,1
DAYCARES,1
CAMPS,1
OPERATE,1
SOLELY,1
MODERATE,1
INPATIENT,1
ESSENTIALLY,3
RETURNING,1
PRACTICES,1
RESPECT,2
ISSUE,3
CONFRONTING,1
FINDING,2
NETWORKS,1
CENTERED,1
NATIVE,1
MULTI,1
GENERATIONAL,1
UNIQUE,1
STOP,2
TONY,4
DETAILED,1
PRESENTATION,1
RATHER,4
ENTERING,1
NORMALITY,3
ITLL,5
DIGEST,1
THOUGHT,1
BRIEF,1
QUESTIONS,1
DISCUSSIONS,1
NATURAL,1
EVOLUTION,1
MIGHT,6
RECALL,1
OCCASIONS,1
TOLD,7
STEPS,1
LIGHT,2
SWITCH,2
MEANT,1
COMPONENTS,1
DYNAMICS,3
GONE,7
TERRIBLE,1
ORDEAL,1
FORTUNATELY,1
GOTTEN,3
LIGHTLY,1
EXACT,3
OPPOSITE,2
GRADATION,1
MIND,1
COLLEAGUES,1
PHYSICIANS,1
ISSUES,2
PREDOMINANT,1
COMPLETELY,1
DRIVING,1
ELEMENT,1
CONSIDERATIONS,2
RIGHT,13
PODIUM,4
DOMINATING,1
SAFEST,1
COUPLE,5
COMMENTS,1
REITERATE,1
BROADER,1
STANDPOINT,1
THINGS,18
GRANULAR,1
CONSIDER,1
GETTING,10
PHASING,1
PASS,1
HURDLE,2
REFER,1
DIFFERENCES,1
PARTS,1
REGIONS,1
LOCATIONS,1
FULFILLED,1
AREA,4
LONGER,3
DOMINANT,1
DESIGN,1
REBOUND,3
SATISFY,2
MULTIPLE,1
CHECKPOINTS,1
EXTENDED,1
PLEADED,1
WORKS,1
SUCCESSFUL,2
CAREFULLY,1
STAGGERED,1
NOT,1
REGION,1
CLEARLY,1
OBVIOUS,1
CONFIDENT,1
LATER,3
LIKED,1
MATTER,1
CERTAIN,7
FUNDAMENTAL,1
SEPTEMBER,1
OCTOBER,1
WHATEVER,1
OKAY,3
GAME,3
CYCLE,1
THERELL,4
Q,39
ASSUME,1
VACCINE,2
EVERYBODY,5
QUESTION,8
ARE,3
PACKED,3
SPORTING,1
CROWDS,2
CONCERTS,1
CONCEIVABLE,1
PACKING,1
PARTICIPANTS,1
UNIFORMLY,1
EVENLY,1
TEMPORALLY,1
EVERYONE,1
PAYING,1
SORT,5
RESPOND,2
FLEXIBILITY,1
SETBACKS,2
MEAN,16
LETS,2
UNCHARTED,1
WATER,1
PULL,1
JON,4
DIRECT,1
OUTLINED,1
HANDFUL,1
LOOKED,3
TREND,1
LINES,1
IDAHO,1
WYOMING,3
HAWAII,1
MONTANA,4
SATISFIED,1
HEAR,1
START,5
SHAPE,8
PREVIOUS,1
TOTALLY,1
ERADICATED,1
FULL,3
EVERYTHING,6
THERAPEUTICS,1
HAPPENING,3
THERAPEUTICALLY,2
TERMS,4
THEYLL,8
PROBABLY,6
SPOKE,4
COMMISSIONERS,1
YESTERDAY,4
GUESS,2
SPORT,1
FANS,2
OLD,1
MAYBE,4
SEPARATED,1
SEATS,3
ULTIMATELY,1
ENJOYING,1
RESTAURANTS,2
CLARIFY,1
IS,3
REPLACED,1
EXTENT,1
DEPENDS,1
NORTH,2
DAKOTA,2
YORK,6
JERSEY,7
DEPENDENT,2
RECOMMENDING,2
SOMETHING,6
WRONG,1
EXPRESSING,1
STRONGLY,1
DOES,1
UTAH,1
TOMORROW,2
DECIDES,1
YES,4
LITERALLY,1
ONES,3
THINKING,3
PRETTY,3
AGO,4
MESSAGE,1
PROTESTERS,3
MICHIGAN,1
SAYING,7
REFUSING,1
COMPLY,1
ORDERS,1
ISSUED,2
ISNT,4
ALONG,3
TOUGH,6
PROBLEMS,2
WONDERFUL,1
SUFFERING,1
WASNT,2
PRINCIPLE,2
WATCHED,1
SANCTIONS,1
URGE,2
SICKNESS,1
HAPPENED,4
LISTEN,2
AUTHORITIES,1
LISTENING,1
SEEM,1
OPINION,2
SHUT,1
SAFELY,1
SECTIONS,1
MASKS,2
WOULDNT,2
ASKED,2
WHY,1
WEAR,1
SOMEBODY,3
CHOICE,1
PROBLEM,4
CONGRESSIONAL,1
ADVISORY,1
32,1
65,1
TOPICS,1
ASSOCIATION,1
LOAN,2
POT,1
350,1
BILLION,3
HIT,3
CAP,1
EXHAUSTED,2
NOTHING,3
250,2
REPLENISH,1
WHAT,9
TELL,3
MOVE,3
MONEY,1
HANDS,1
BUSINESSES,2
VIEWERS,1
HEARING,1
WENT,8
POPULAR,2
BANKS,5
THOUSAND,2
MOST,1
DIDNT,7
THOUGH,1
PAID,1
REQUEST,1
DEMOCRATS,2
REPUBLICANS,1
HONEST,1
EXECUTED,1
FLAWLESSLY,1
CHANGED,1
APPLICATION,1
BANK,1
WELLS,1
FARGO,1
CITI,1
NEGOTIATING,1
APPROVE,2
UNANIMOUSLY,1
GUYS,3
REQUIREMENTS,1
SOON,9
ANNOUNCE,1
PROUD,1
LESS,3
SUSCEPTIBLE,1
GOT,10
CREDIT,2
NAME,3
HAVENT,1
GIVEN,1
PHENOMENAL,1
SEEMS,1
SHIFT,1
COMPANIES,7
BURDEN,1
SMALLER,1
BARS,1
158,2
RESTAURANT,1
HES,5
60,1
NO,3
68,1
RELATIVELY,5
ALABAMA,1
FOOTBALL,1
110,2
SEAT,1
OCCUPIED,1
SCENARIO,1
HAPPENS,2
OBVIOUSLY,3
HELP,8
GOVERNMENTS,2
POSITIONS,1
PAY,1
INAUDIBLE,3
SMOOTHLY,1
COMMUNICATION,1
LOCALIZED,1
INVOLVED,2
CAME,3
PARKING,1
LOTS,1
MIDDLE,1
MILES,1
AWAY,1
RIDICULOUS,1
COMPLEX,1
EXPENSIVE,2
SOPHISTICATED,4
MACHINES,1
UNBELIEVABLY,2
GENERAL,1
MOTORS,1
BUILDING,3
COMPLAINT,1
HALF,2
FORGET,1
COUNTS,1
WANTED,3
PLUS,1
BUILD,5
STOCKPILES,1
STOCKPILE,1
COMP,1
STUFF,4
UNIQUELY,1
ELSE,2
JOHN,1
PETER,6
GIVE,6
29,3
DO,4
YEAH,9
BALLGAME,1
REMAINDER,1
EARLIER,1
FOLKS,1
TALK,3
PHIL,1
GUY,1
MASSIVE,1
ANYBODY,2
TRUE,1
DOESNT,3
LOCATION,1
LUCK,1
POSITION,4
SHORT,1
PUZZLE,1
MOSAIC,1
SOMETIME,1
FLARE,1
UPS,1
LEARNED,5
CONTAGION,1
REALIZE,2
FRIENDS,2
DECIMATED,1
DEAD,3
UNCONSCIOUS,1
DEAL,2
SNIFFLES,1
SUPPOSEDLY,1
IMMUNITY,1
LASTS,1
SORRY,1
COMPREHENSIVE,1
WONDER,1
WHETHER,4
COMFORTABLE,1
PIECE,3
KEY,1
REMARKABLE,1
PLATFORMS,1
INTEGRATED,1
COVID,3
19,2
BEAUTY,1
UTILIZING,1
PUTTING,1
STANDING,2
BESIDE,1
IDENTIFIED,2
TRACED,1
CONSTANT,1
PARTICULARLY,1
HASNT,1
ADDED,2
DIVIDEND,1
FOCUSED,2
FASTEST,1
GENERALLY,1
SYMPTOMS,1
CLINIC,1
SCREENED,1
ENOUGH,2
JUST,2
CONFUSED,1
BEGINNING,1
FOCUSING,1
PEAKS,1
WORRY,1
PPES,1
FIGURING,1
PENETRANCE,1
SOCIETY,3
MISSING,1
INFECTED,2
PERCENTAGE,1
INFORM,1
GREATLY,1
PROVE,1
TEST,4
PROTECTION,1
REMEMBER,1
TYPES,1
DIAGNOSIS,2
HOTSPOT,2
DEVELOPING,2
SUPPRESS,2
WHACK,1
WERENT,1
1917,1
SIMILAR,1
CONTAGIOUS,1
WAYS,2
WATCH,3
BRINGING,1
AGGRESSIVELY,1
RECOGNITION,2
ISOLATION,3
EVENT,1
UNFORTUNATELY,1
CAPABLE,1
INITIAL,1
JANUARY,1
FEBRUARY,1
CONTACTS,3
800,1
ISOLATE,1
CONTAIN,1
ENTER,1
CONTAINMENT,1
THRUST,1
FUNDAMENTALS,1
SYSTEMS,1
SPORADICALLY,1
JUMP,1
SENATORS,3
CONGRESSMEN,1
WOMEN,1
PLAINS,1
SPEAKING,2
LARGELY,2
FUNCTION,2
MENTIONED,1
MAIN,1
PERISCOPE,1
ILI,1
WIDESPREAD,2
NECESSARY,1
HEALED,1
HELL,1
BED,3
COUNT,3
JAVITS,1
900,1
SENT,1
SHIP,2
HARBOR,1
THEN,1
CAMPAIGNING,3
NOTICED,1
ANYTHING,2
PETE,2
GAYNOR,2
TORNADOES,1
WEEKEND,2
UNBELIEVABLE,1
THANKING,2
HEAL,1
OPPOSED,1
VISIBLE,1
TOUGHER,1
G7,1
ANGELA,1
MERKEL,1
SHINZO,1
ABE,1
PRIME,1
MINISTER,1
JAPAN,1
DEVASTATED,3
THEIR,1
ANGRY,2
KNEW,1
BOTTOM,1
OR,1
GERMANY,1
FRANCE,1
EUROPEAN,1
UNION,1
REPRESENTED,1
REPRESENTS,1
BIGGER,2
STRONGER,2
STIMULUS,1
INFRASTRUCTURE,3
ROADS,1
TUNNELS,1
HIGHWAYS,1
BRIDGES,4
FIXED,2
BILL,1
NEWS,1
INTEREST,2
CLOSE,1
ZERO,2
COMES,2
REBUILDING,1
WALK,1
CALENDAR,1
MEMORIAL,1
PENTECOST,1
JULY,1
4TH,1
LABOR,1
ANTICIPATE,2
MILESTONES,1
DIFFICULTY,2
HEADING,2
DATES,1
BEATING,1
1ST,1
NICE,1
SURPRISES,1
THATLL,1
VERY,2
ANYONE,1
HAS,1
MODELED,1
POSSIBILITY,1
OCCUR,1
CIVIL,1
PROPERLY,1
MINIMUM,1
PROJECTED,1
MODEL,1
ROCHE,1
JOHNSON,2
GENIUS,2
COMPANY,1
MEETING,1
RUN,4
MENTION,1
SPECIFIC,1
WASHINGTON,5
CALIFORNIA,2
COTTON,1
SWAB,2
EASY,1
TIP,1
SHOULDNT,1
MANUFACTURING,1
OH,1
COMPLICATED,1
CAR,1
PRICE,1
TOSS,1
TRUTHFULLY,1
ARENT,2
IDEA,1
TENS,1
ANY,1
SEVERAL,1
LEFT,1
ARRAY,1
EXISTS,1
LAB,5
