Word,Frequency
RESUPPLY,1
INCLUDES,4
IDEALLY,1
CANT,9
UNABLE,1
AMOUNTS,1
FAST,6
FUNDAMENTAL,1
ABILITY,1
DELIVER,1
GOT,17
DELIVERING,1
LARGE,3
PRITZKER,1
ILLINOIS,4
OF,2
COURSE,7
TALKS,1
PRESS,2
INCREASINGLY,1
HOPEFUL,1
MITIGATION,4
STRATEGY,1
PUT,16
ULTIMATELY,4
ALLOW,3
SYSTEM,14
SUCCESSFULLY,1
MANAGE,1
INFLUX,1
AGAIN,3
FINDING,1
CONJUNCTION,3
LOCAL,5
CONVERSATIONS,2
CITY,3
MAYOR,3
DE,2
BLASIO,2
DIDNT,19
HARD,11
GOALS,1
SACRIFICING,1
ACHIEVE,2
LAST,13
ACHIEVED,1
ROUGH,3
MAYBE,15
THERES,25
LIGHT,4
END,6
TUNNEL,3
SAID,58
NIGHT,4
VACCINES,3
LOOK,55
ALWAYS,9
TESTING,32
KIND,6
MINUTES,5
FORMER,2
BIDEN,3
WONDERFUL,3
WARM,3
TALKED,6
PRETTY,3
EVERYONE,6
GAVE,2
POINT,13
VIEW,2
FRIENDLY,4
15,4
CALLING,4
AS,12
EFFORTS,2
DEVELOP,1
TREATMENTS,1
CURES,1
LEADERS,5
PHARMACEUTICAL,1
NAMES,2
AMGEN,1
GENENTECH,1
GILEAD,1
REGENERON,1
WORLD,18
CURRENTLY,2
THERAPEUTIC,2
AGENTS,1
ACTIVE,4
TRIALS,3
INCREDIBLY,2
SUCCESSFUL,2
PROCESS,5
FAIRLY,1
QUICK,9
BASED,5
ANOTHER,7
PLANS,1
CLINICAL,2
ADVANCING,1
SECOND,8
AUTHORIZED,1
VACCINE,10
CANDIDATE,1
BEGIN,4
BELIEVE,15
FIRST,11
APPROVED,6
PERFORMED,1
100,11
79,2
TESTS,23
790,2
SCREEN,1
SOMEPLACE,1
CUE,2
STARTING,8
MARCH,5
ENDING,1
ADMIRAL,38
GIROIR,18
YESTERDAY,8
RAPID,1
NOBODY,13
REASONS,4
WENT,5
COUNTRIES,5
OPINION,4
FAR,8
PROBLEM,11
PROPORTIONATELY,1
THEYD,3
OTHERWISE,5
WOULDNT,4
SIT,2
HOME,7
HENCE,1
GROWING,2
NEARLY,4
125,2
DAY,28
SOUTH,2
KOREA,1
VASTLY,1
FASTER,1
ACCURATE,4
CVS,1
LAUNCHING,1
DRIVE,1
ATLANTA,1
GEORGIA,4
PROVIDENCE,1
RHODE,1
ISLAND,2
LOCATION,1
TEST,19
PATIENTS,11
ULTRA,2
FIVE,7
MINUTE,4
DEVELOPED,3
ABBOTT,4
LABS,4
SPEEDING,1
URGENT,1
RELIEF,4
WORKER,4
FAMILIES,7
EMPLOYERS,1
TENS,8
SMALL,12
BUSINESSES,10
APPLIED,2
40,6
BILLION,14
PAYCHECK,2
PROTECTION,2
PROGRAM,3
READING,1
DAYS,16
PERFORMING,1
GLITCHES,3
MINOR,1
FUNDS,3
RESULT,2
PRESERVED,1
TAKING,14
LENDERS,2
LOANS,3
SIGNING,1
COMMUNITY,7
BANKS,7
RESPONSIVE,1
LARGER,1
RUN,3
PREPARING,1
EMPLOYEES,3
ASK,26
CONGRESS,1
REFILL,1
BANK,4
BEGINNING,11
JPMORGAN,1
CHASE,1
AFTER,1
CAME,6
PROVIDING,3
DIRECT,6
SUPPORT,4
TRANCHE,1
30,7
OUR,3
FARMERS,8
LOVE,7
APRIL,3
1ST,2
CHINA,19
TRADE,7
DEAL,18
250,3
DOLLAR,1
PURCHASED,1
APPROXIMATELY,1
EXPECTED,1
KICKED,1
SEEMS,4
BUYING,4
ANYWHERE,2
WORTH,2
AGRICULTURAL,1
PRODUCT,2
THAT,8
HUGE,1
IMPACT,4
WATCHING,3
CLOSELY,3
TO,1
FIGHT,1
MOBILIZED,1
UNBEATABLE,2
STRENGTH,2
DETERMINATION,2
INGENUITY,1
COMPASSION,1
SCIENCE,3
DRUG,3
SCIENTISTS,1
SEEN,15
CHARITIES,1
PRIVATE,2
CITIZENS,5
GENEROUS,3
SUPPORTING,1
HELPING,2
CARING,1
BACKGROUNDS,1
BELIEFS,1
UNITING,1
ANSWER,11
CHALLENGE,2
RISE,3
MOMENT,7
ABOVE,1
AWE,1
INSPIRED,1
EXCEPTIONAL,1
COURAGE,2
NURSES,6
EMTS,1
SOLDIERS,11
WORDS,1
EXPRESS,2
COMPLETE,1
MEASURE,1
GRATITUDE,2
INTREPID,1
HEROES,1
CLEVELAND,1
PATIENT,2
CREDITED,1
TEAM,10
SAVING,3
LIFE,7
SKILL,2
FOREVER,3
CHANGING,2
EXAMPLE,5
SELFLESS,1
DEVOTION,1
COULDNT,4
BRAVERY,3
TROUBLE,1
DYING,1
SURVIVOR,1
HOUSTON,2
SIMPLY,1
CONSIDER,7
ANGELS,2
ENDURES,1
DEPTHS,1
LOSS,1
GRIEF,1
WITNESS,1
SUMMIT,1
VIRTUE,1
CHARACTER,1
WITH,3
DEDICATION,1
PATRIOT,1
WIN,4
CRISIS,2
UNITY,1
RESOLVE,1
WHATS,13
STORIES,1
HORRIBLE,7
DARK,1
HUNDRED,3
EIGHTY,2
151,1
160,3
182,2
ATTACKED,1
STAY,7
INSIDE,3
LETS,8
OPEN,7
SOON,3
SOONER,1
QUESTIONS,8
YES,12
PLEASE,30
Q,175
MENTIONED,9
ASKING,8
U,11
S,11
PROVIDE,6
TREATMENT,3
BRITISH,1
YEAH,31
WHAT,12
SORT,3
IS,14
AVAILABLE,5
RECENTLY,1
EXPERIENCE,2
RECENT,1
CONCURRED,1
MEETINGS,1
ROUTE,1
YOURE,33
YOU,51
WITHIN,4
YOUD,6
FOUND,2
JUST,8
SMART,2
GUY,6
HE,30
LOVES,1
FOUGHT,1
HELL,4
MOVED,5
PAUSE,2
CONCERNS,2
STEPS,2
PRESERVE,1
CONTINUITY,1
WORST,2
IDEA,4
EASY,1
TESTED,2
IM,64
THEN,2
STAYING,1
DESPITE,2
INSPECTOR,12
GENERAL,13
DEPARTMENT,1
HUMAN,4
SERVICES,1
RELEASED,1
REPORT,5
SURVEY,1
300,2
COMPLAINT,1
SEVERE,1
SHORTAGES,2
LONG,12
WAIT,4
WRONG,5
LONGER,3
DID,6
WORD,2
UH,1
NAME,9
TOP,2
HEAD,1
FIND,7
ID,8
ALL,5
BOARD,1
FINE,4
WHY,6
STILL,6
HOW,18
POLITICS,5
ENTERED,1
AHEAD,25
ARE,9
WORRIED,2
RETALIATION,2
DECISION,14
BAN,3
EXPORT,2
GOODS,1
INDIAN,2
MODIS,1
HYDROXYCHLOROQUINE,1
STOPPED,4
SURPRISED,4
INDIA,1
FOR,2
YEARS,10
ADVANTAGE,1
HED,2
SUNDAY,1
WED,3
ALLOWING,1
CONFUSING,1
WELLS,1
FARGO,1
APPLICATIONS,4
INITIALLY,2
PRIOR,2
NOT,7
ANYMORE,2
HAVENT,8
PRIORITIZED,1
CLIENTS,1
BORROWERS,1
LEADER,2
WANTED,8
SLIGHTLY,1
APPLICATION,2
TERMS,9
WISH,7
QUESTION,32
DIFFERENTLY,2
NICER,1
INCAPABLE,1
OVERSIGHT,1
MEASURES,3
FAIRNESS,1
ADD,4
MONEY,15
KEEP,9
EVENT,4
FAIR,2
MEDIA,4
SPEAKING,6
UNFAIR,2
ACTING,4
SECRETARY,6
NAVY,4
CREW,1
USS,2
ROOSEVELT,2
CAPTAIN,8
CROZIER,3
EITHER,3
QUOTE,2
NAIVE,1
STUPID,2
COMMAND,3
APPROPRIATE,3
CHIEF,2
OFFICER,2
STATEMENT,8
LETTERS,6
SHOULDNT,10
CERTAINLY,7
LEAKED,1
OPERATION,5
MUST,1
GENTLEMAN,2
GENTLEMEN,4
STANDPOINT,6
RESOLVED,1
HEARING,1
INVOLVED,5
INAUDIBLE,9
ARGUING,1
SETTLING,2
ARGUMENTS,2
DETAIL,3
FIGURE,1
REINSTATE,3
DECIDE,3
UNCLASSIFIED,1
MISTAKE,11
NERVOUS,1
SHOWS,2
WEAKNESS,2
NOTHING,2
WEAK,4
STRONGEST,1
SHOWING,2
ANYBODY,4
NUCLEAR,5
POWERED,2
AIRCRAFT,1
CARRIER,1
WRITING,6
LETTER,15
CAMPAIGNS,1
FAKE,4
NEWS,7
FINDS,1
LEAK,1
REINSTATING,2
EXCUSE,1
CAREER,4
DESTROY,4
SOMEBODY,7
BAD,12
DOES,3
SENSE,5
BIDENS,1
SPOKESPERSON,1
SUGGESTIONS,5
PANDEMIC,1
AGREED,2
WERENT,3
ENJOYED,2
HOPE,15
ANYTHING,10
AGREE,4
THANKS,2
FATALITIES,1
ALLIES,1
REFRAINED,1
THUS,1
ORDERS,2
DR,47
FAUCI,19
TRUE,3
RISK,4
DO,10
INCLINED,1
CONSTITUTIONAL,4
DOUBLE,2
EDGED,1
SWORD,1
FEDERALIST,1
LOTS,1
PERCENT,14
NEBRASKA,1
IOWA,1
INTERESTING,3
FUNCTIONALLY,2
THOUGH,3
STRICT,4
EQUIVALENT,2
RESPONSE,6
ORDER,3
TOTALLY,3
COMPATIBLE,1
ABOUT,1
BACK,24
NORMAL,13
WILL,1
ACTUAL,1
LIFTING,1
RESTRICTIONS,3
SAFELY,1
JON,5
MEANS,5
NEVER,17
CORONAVIRUS,15
SITUATION,9
COMPLETELY,2
PROTECT,5
POPULATION,3
INTENSE,1
GRADUALLY,1
FUNCTION,1
SOCIETY,4
ABSOLUTELY,3
PRE,2
FACT,7
THREAT,4
THERAPIES,2
ONLINE,1
FEEL,5
CONFIDENT,5
CONFIDENCE,1
STIMULUS,1
GIVING,3
INSTANCE,1
DEDUCTIBILITY,1
RESTAURANT,4
EXPENSES,1
RESTAURANTS,1
ENTERTAINMENT,1
BETTER,8
LIFT,1
30TH,1
COMMENT,4
TRY,3
PLACES,7
BUMP,1
HILL,1
MOUNTAIN,1
FLAT,1
WORK,20
EXCEEDED,1
EXPECTATIONS,1
BUMPS,1
TOUGH,10
ONES,1
CROWDED,3
TIGHT,1
TOUGHER,1
EXCEEDING,1
EXCEEDS,2
EIGHT,3
SPOKEN,2
PRACTICING,1
LEVELS,1
LOOKED,10
CAREFULLY,2
FROM,1
LEGAL,1
MORAL,1
LEGALLY,1
MORALLY,1
CONSTITUTION,2
HAPPENS,6
HI,1
OUTSIDE,4
ROOM,4
SHAKING,1
HANDS,1
DOWNPLAY,1
CURRENT,6
CONDITION,2
EARLIER,4
RIDE,1
THERE,9
RIDING,1
MEANING,2
STARTS,1
BECOME,3
MONUMENTAL,1
EARLY,9
EUROPE,1
UK,3
WAITED,1
FELT,1
THEREAFTER,1
GONE,7
LOCKDOWN,1
SUFFERING,3
GREATLY,1
SHOCKING,1
REGARD,5
SCARY,2
DISTANCING,3
THOMAS,1
HOWELL,1
TIMES,7
INFECTED,3
19,3
KNOWN,4
CDC,5
PUBLISHING,1
DATA,17
JEFF,3
OPEC,3
MEETING,1
THURSDAY,2
CUT,5
CHIPS,1
SUGGESTS,1
PRODUCERS,1
ORCHESTRATED,1
CUTS,3
AUTOMATIC,2
BELIEVER,1
MARKETS,1
GUARANTEE,1
HAPPENED,4
KNOCKED,1
HOUR,3
LITERALLY,4
AUTOMATICALLY,1
YET,5
EVENING,2
REFUSE,1
CUTTING,5
SIGNAL,2
MARKET,4
DEMAND,2
SERIOUSLY,6
DISCUSSION,4
UPDATE,1
STATUS,1
PHYSICAL,3
YEAR,9
DOCTOR,5
REPORTED,3
WALTER,1
REED,1
ACCORDING,1
RECOMMENDATION,4
UNDERSTANDING,1
CONSTIT,1
NECESSARY,4
SEAL,1
HEARTBEAT,1
OPENING,2
BEACHES,3
EXTENT,2
PACKED,2
KNOWS,8
DEPEND,1
CONSIDERING,2
TRAVEL,1
AROUND,10
HOTSPOTS,1
TABLE,1
AIRLINES,1
ROUTES,2
FLIGHTS,7
EMERGENCY,5
PLANE,1
OCCUPIED,1
GENERALLY,2
EMPTY,2
TINY,1
RELATIVE,1
OVERALL,1
REASON,6
ONTO,2
FOLLOW,13
CHRISTI,1
GRIMM,1
INTERVIEWED,1
323,1
APPOINTED,11
FAVOR,1
CHECK,2
ADMIT,1
OTHER,2
ADMITTED,1
WANTING,1
SPECIFICALLY,3
DELAY,1
LAB,1
ONLY,1
MULTIPLE,2
HUAWEI,1
ALIBABA,1
DONATING,2
SOUNDS,1
AMBASSADOR,2
CHINESE,1
CUI,1
TIANKAI,1
WROTE,1
OP,1
ED,1
COOPERATION,1
PERSONALLY,1
SIGNED,4
BIGGEST,2
HONOR,5
SPEND,4
BILLIONS,3
DOLLARS,3
AGRICULTURE,1
WHEREAS,2
SPENT,6
DEFICIT,2
400,1
DEFICITS,1
HISTORY,3
COOPERATING,1
WHO,4
NEWSPAPER,2
HONG,3
KONG,3
PHOENIX,1
TV,2
OWNS,1
OWNED,3
GOODWILL,1
SPIRIT,4
BENEFITTED,2
HONORED,1
XI,1
EFFECT,1
ANTICIPATED,2
STARTED,3
ATE,1
LUNCH,1
POSITION,4
ALLOWED,4
AWAY,2
ABSOLUTE,2
MURDER,1
SHE,3
JANUARY,2
PRINCIPAL,1
DEPUTY,1
ON,6
ISSUE,6
INTERRUPT,1
BUSINESS,1
LOAN,1
SWAMPED,2
EXPECT,4
SLIDE,1
RECEIVE,1
TURNAROUND,4
TAKES,2
LISTEN,6
STAND,1
STREET,2
CORNERS,1
LOCALIZED,1
CHART,1
OBSOLETE,1
PREPARED,1
BRAND,1
CONGRATULATIONS,1
INSTEAD,2
HORRID,1
COUNT,1
REPORTING,3
23RD,2
24TH,2
RAMP,1
CLEARLY,5
INTERPRET,1
MIXES,1
KINDS,5
COMPLAINTS,1
BACKLOG,2
SEVERAL,3
ACLA,1
24,2
MACHINE,3
INSTRUMENTS,2
CEPHEID,1
45,1
LABORATORY,1
DERIVED,1
REGULATORY,1
FREEDOM,1
REAGENTS,1
CLEAR,5
KNEW,2
CHARGE,3
OCLOCK,1
ETHICALLY,1
OBLIGED,1
INTERACT,1
SINGLE,7
FUTURE,4
EXPAND,3
SERVE,2
PREVIOUS,4
ADMINISTRATION,9
ADMIN,2
OBAMA,5
TELLING,2
TYPICAL,2
THIRD,1
REPORTER,2
DISGRACE,4
BOY,1
TERRIBLE,1
VENTILATOR,8
GRANULARLY,1
MEET,4
EASILY,2
REQUIREMENTS,2
MODELS,4
DOC,1
ICU,2
PHYSICIAN,2
CHILDREN,2
MANAGING,3
SURGEON,2
GENERALS,4
ANESTHESIOLOGIST,1
REMAINING,2
SEEING,12
MOVING,2
9,5
EXCEPT,1
BIO,1
APPEARS,1
SERVED,1
SINCE,3
1999,1
HOPING,1
JOE,2
LEARNED,4
CHANGED,6
VIEWS,1
HELLO,1
SEEK,1
COUNSEL,1
PREDECESSORS,1
GEORGE,1
BUSH,1
BARACK,1
HEY,3
INHERITED,2
BROKEN,2
MILITARILY,1
REBUILT,4
AMMUNITION,4
REMEMBER,4
FEELING,1
CUPBOARDS,1
CUPBOARD,3
BARE,3
EXPRESSION,1
TOOK,2
REDID,1
CHANCE,1
CERTAIN,2
ADMINISTRATIONS,1
PANDEMICS,1
TUNED,1
HOTEL,1
SHARED,1
BUILD,1
EIGHTEEN,1
CENTERS,2
SITTING,3
DEMOCRATS,4
CHUCK,2
SCHUMER,7
LIGHTWEIGHT,1
ADMIRALS,4
NUMEROUS,2
HONESTLY,1
FORGET,2
WORRY,1
THOUSAND,3
NOPE,1
TRUMP,4
ENOUGH,2
DEMOCRAT,1
RINOS,2
RINO,1
PERFECT,1
CONSTANTLY,1
HONEST,1
HERE,2
MENTION,1
ORLEANS,4
DALLAS,3
PREVIOUSLY,1
CONCERN,2
TEXAS,6
LOSE,1
HURTS,1
BY,2
PARTS,3
AFFECTED,3
UNUSED,1
SHIFT,1
ELSEWHERE,3
CAN,2
CHECKPOINTS,3
BORDER,12
LOUISIANA,5
FLORIDA,2
BORDERS,9
VERY,6
MILE,1
161,2
WALL,4
INTERNAL,2
MEXICO,4
MILES,3
COMPLAINING,1
CHECKS,1
LIKING,1
ROLE,2
CLOSED,2
SOUTHERN,4
GOAL,1
SENATOR,2
CONFERENCE,2
BILL,3
SHARE,1
BELIEF,1
CONTAINED,1
NECESSARILY,2
REAL,4
INFRASTRUCTURE,3
GREEN,1
CARBON,2
FOOTPRINT,2
WASTING,1
EAST,2
REBUILD,3
TIRED,6
DESTROYED,1
CRAZY,1
DIRECTION,1
SAD,1
TRILLION,2
FIX,1
POTHOLE,1
HIGHWAY,1
VICINITY,1
ROADS,1
BRIDGES,1
HIGHWAYS,1
TUNNELS,1
LISTENING,3
FORWARD,2
TRAUMA,2
NOWHERE,1
ECONOMY,3
CORRECTLY,1
SORRY,1
ENTIRE,4
HIDDEN,1
FAULT,1
BIRX,27
CLARIFY,3
SATURDAY,6
RADIO,1
COLLEAGUE,1
TAMARA,1
KEITH,1
SOUNDED,1
DRUGSTORE,1
MEANT,3
NURSE,2
RESPIRATORY,4
THERAPIST,1
PHLEBOTOMIST,1
PERSONS,3
ROOMS,4
CLEAN,4
CONSOLIDATE,1
FAMILY,3
OCCASIONS,1
HIGHLY,5
TRANSMITTABLE,1
DIFFERENCE,4
SOLIDARITY,1
COMMITMENT,1
GROCERY,1
STORE,1
PHARMACY,1
SHOP,1
STATIONS,1
LIVES,5
GUIDELINES,6
MY,1
GRANDCHILD,1
FEVER,2
105,3
WEEKEND,7
TRYING,5
EXPLAIN,1
DAUGHTER,3
LUNGS,3
BABYS,1
LAUGHS,5
GRANDSON,1
SHES,3
TEMPERATURE,2
ILLUSTRATION,1
SACRIFICES,1
GUESS,2
SERIOUSNESS,1
LATE,2
MESSAGE,1
OVERWHELMED,1
MEMBER,1
PREDICT,1
UPSET,1
OVER,1
GROUPS,1
NOTICED,1
KRISTEN,2
QUIET,1
APOLOGIES,1
SHOW,3
LEGISLATION,1
ROUND,3
PAYMENTS,2
DISCUSSIONS,2
POTENTIAL,3
HOLD,1
PURSUE,1
OPPOSED,2
DISTRIBUTION,2
UNEMPLOYMENT,1
COM,1
MAKES,3
MANDATED,1
PAYMENT,1
CONVINCED,1
RESPONSIBLE,1
CONSIDERATION,1
STAFF,2
POTENTIALLY,4
APPOINTING,1
CZAR,1
OVERSEE,1
CHAIN,3
TALENTED,1
SUGGESTED,1
DEPENDING,2
PPE,1
DECLARATION,2
STOOD,1
LEAD,3
AGENCY,1
IMPLEMENTING,2
POLICY,1
MARSHAL,2
MANAGES,1
PROVIDERS,2
RESPONDERS,1
IMPLEMENT,1
ADMINISTRATOR,5
PETE,2
GAYNOR,3
PRESENTATION,1
AIR,3
BRIDGE,2
CONTROL,2
TOWER,2
JOHN,3
POLOWCZYK,6
HELM,1
LOGISTICS,5
VISIBILITY,1
EXTRAORDINARY,7
TAPPED,2
ESSENTIALLY,2
ORGANIZE,2
FASHION,1
SOMEONE,1
WIDELY,2
REGARDED,1
