Word,Frequency
RESPIRATORY,4
DISEASES,1
CONTAGIOUS,5
TREAT,2
ASSUME,1
ISNT,3
ALLERGIES,1
PRECAUTIONS,3
DOESNT,5
SPREADING,3
REPLICATES,1
NOSE,1
NASAL,1
SECRETIONS,1
POSITIVE,1
DISCONTINUE,1
RISKS,2
PROTECTING,4
REASSURE,1
PERSONALLY,1
CLIENTS,1
WORRIED,1
THESE,3
CALL,2
SURVIVORS,1
HIV,2
SURVIVED,1
DECADES,1
CARRY,2
LEVEL,4
IMMUNO,1
COMPROMISE,1
PLEASE,5
EVERYTHING,3
COMMENTS,1
KEVIN,4
BRADY,1
SIDE,2
MITCH,1
MCCONNELL,2
INPUT,1
THREE,2
INVOLVED,2
HIGHLIGHT,1
SPEECH,1
QUARANTINED,1
FEAR,2
CREATES,1
PROCESS,5
MEDIUM,3
SIZED,3
CHECKS,3
SENSITIVE,1
COVERED,1
DIDNT,4
BEAR,1
COST,2
100,5
LIMITED,2
SITUATIONS,1
DELIVER,1
QUICKEST,1
SIX,1
MONTHS,2
IRS,3
EMPLOYERS,1
DEDUCT,1
OWE,1
CASH,2
FLOW,3
ADVANCE,1
CAREFUL,1
BALANCING,1
CREATING,1
UNDUE,1
BURDEN,1
UNIQUE,6
CIRCUMSTANCES,3
SCHOOLS,3
TELECOMMUTE,1
KIDS,3
YOUNGSTERS,1
MEALS,1
LUNCHES,1
RELATES,1
RAMP,1
MONTH,1
COMMUNICATE,1
STICKING,1
12,2
SURPRISED,2
TECHNICAL,2
CORRECTION,2
MORNING,6
DESPITE,1
LANGUAGE,3
AGREED,3
FINAL,1
VOTE,2
THERELL,4
ANYBODY,1
BASEBALL,2
GAME,2
INNING,2
ACKNOWLEDGED,1
AIRLINES,2
CIRCUMSTANCE,4
HOTEL,1
ANTICIPATE,1
ROLLING,1
EFFORTS,1
BEHALF,1
SUSPENSION,2
EXPANSION,1
PARTNERS,2
AIRLINE,2
ORDERS,2
SEVERAL,1
OUTLINED,5
DIRECTIVES,1
DENYING,1
FOREIGN,3
NATIONALS,2
28,1
ENTRY,1
U,7
S,7
AT,2
REQUEST,1
MAJOR,1
OUTBOUND,1
TRIPS,1
OPERATORS,1
SUIT,1
HANDFUL,1
SAIL,1
BEGAN,1
DUE,1
RISING,1
APPLY,4
BAR,1
PRESENT,2
GOES,1
PROCLAMATION,2
ALLOWED,1
PERMANENT,1
AGE,3
21,1
DIPLOMATS,1
EXEMPTIONS,1
CERTAINLY,1
UNDERGO,1
SCREENING,6
ARRIVE,1
SCHENGEN,1
ZONE,1
IRAN,1
CARGO,3
AIR,1
MARITIME,1
SHIPPING,1
CLOSE,1
SAFETY,3
MEN,2
ORDERLY,1
EFFICIENT,1
TABLE,1
CONTINUES,1
EVOLVE,1
THANKS,1
COMMENDATION,1
DEDICATED,1
DHS,1
OUTSTANDING,1
CONTINUED,1
EMPHASIS,1
STEPS,3
RELATIVE,1
INSPECTIONS,2
ADMINISTRATOR,1
INDICATE,2
INCLUDES,1
ESSENTIAL,1
PERSONNEL,2
EXCEPTIONS,1
LIFE,2
CANCELING,1
ACTIVITIES,1
COMMUNAL,1
DINING,1
ACTIVE,1
HEALTHCARE,4
WORKERS,2
FACILITY,2
DECLARATION,2
WORKFORCE,1
EXAMPLE,1
DOCTORS,1
NURSES,1
HELP,5
HELPFUL,1
AGO,1
DOUBLE,1
INFECTION,2
CONTROL,2
PRACTICES,2
SURVEYORS,1
BEGUN,1
ONES,1
WASHINGTON,2
INCREASING,1
MINDFUL,1
LIKELY,1
HOUR,1
ASSURE,3
PREVENTING,1
INFECTIOUS,1
DISEASE,1
THREAT,3
MEDICATIONS,1
PURPOSE,1
OTHERWISE,2
HEALTHY,2
YOUD,1
DEGREE,1
INFECTIONS,1
CONDITION,1
DOCTOR,2
UPDATES,1
ADAMS,1
PROVIDERS,1
NEGOTIATED,1
STRAIGHT,3
PRIORITIZE,1
BICKERING,1
PARTISANSHIP,1
CRITICISM,1
FINGER,1
POINTING,1
HIT,2
RESET,1
BUTTON,1
TOP,2
PRIORITY,2
MORE,1
STORIES,2
UNLEASHED,1
WORSE,2
FLATTEN,2
RECOVER,2
NINETY,2
EIGHT,1
NINE,1
NPR,1
89,1
SEATTLE,1
RECOVERED,1
MUST,1
CHRONIC,1
SEVERE,1
BOB,2
KADLEC,1
REDFIELD,1
ADMIRAL,1
GIROIR,1
LEANING,1
SOCIAL,1
DISTANCING,1
NANA,1
GRANDDADDY,1
LIVES,2
ROLE,1
PLAY,1
COMPLACENT,1
SELFISH,1
UNINFORMED,1
DISTRUST,1
MISINFORMATION,1
LONGER,2
HURT,1
PITCH,1
SHARE,1
FACTS,3
OVERCOME,2
PRESCRIPTION,1
GOV,1
BEN,1
WONDERFUL,1
OFTEN,2
WILLING,3
ASIDE,1
NATION,3
PAUSE,1
FELLOW,1
MAKES,1
DIFFERENCE,3
VOLUNTEERED,1
SERVICES,2
STEPPED,1
APPROPRIATE,1
ENVIRONMENT,1
SUCCEED,1
OVERLOOK,1
FACING,1
FACED,1
TEAMWORK,1
ACCOMPLISH,1
GOALS,1
USED,1
MEDICINE,1
FREQUENTLY,1
CALLS,1
10,1
PUTTING,1
PULL,1
RECOMMENDING,1
PRAYER,2
GOTTEN,1
FAITH,2
NOTHING,2
WRONG,1
GODLY,1
PRINCIPLES,2
MATTER,1
LOVING,1
NEIGHBOR,1
CARING,1
DEVELOPING,2
GOD,1
TALENTS,1
UTMOST,1
VALUABLE,1
VALUES,1
GOVERN,1
ZOOM,1
AHEAD,3
ROLLED,1
DISCUSSION,1
GOOGLE,8
PARTNERING,1
PREPARED,1
FORECAST,1
DISCREPANCY,2
GOOGLES,1
HUMAN,1
ROUNDUP,1
PRESENTATIONS,1
SEVEN,1
STATEMENT,3
PLANNING,2
LAUNCH,2
GAVE,1
MARCH,2
16TH,1
HELPING,1
DESCRIPTION,1
PARKING,1
DETERMINE,2
NEEDS,2
WHETHER,5
APPARENT,1
LETTER,1
CONCLUDED,1
POINT,1
NEITHER,1
MRS,2
CONTACTS,1
NECESSITATE,1
STEP,4
EXPAND,1
QUESTIONNAIRE,1
BRIEFING,1
MENTIONING,1
250,1
ABOUT,1
INTEGRATING,1
DEVELOPMENT,1
SIMPLE,1
CHECKBOX,1
GIVING,1
WEEKEND,2
LABCORP,1
QUEST,1
RUNNING,1
99,1
98,1
NEGATIVITY,1
WORRIES,1
SOMEONE,1
REASSURING,1
REASSURED,1
STOPPED,2
EPIDEMIC,3
THOSE,1
HUMP,1
PROTECTION,2
REMAIN,1
QUESTION,5
STAGES,1
SAN,1
FRANCISCO,1
BAY,2
AREA,3
SEEMS,1
16,1
ENABLE,1
ASSESSMENT,1
SCHEDULED,1
PILOT,1
GOAL,1
OBJECTIVE,1
DEEPLY,2
MASSACHUSETTS,1
FLORIDA,1
FLOWING,1
REMOTE,1
HANDED,1
FOLKS,1
ROLLOUT,1
POTENTIAL,2
ADMINISTRATION,1
CABINET,1
TEMPERATURES,1
CHECKED,3
OFFICIALS,1
NOD,1
NODDING,1
POLICY,1
ANYONE,1
INSTANCE,1
DOOR,1
REFER,1
INFORMED,1
ESTABLISHING,1
PROTOCOLS,1
ADDRESS,4
INNINGS,2
ACT,1
INDUSTRIES,4
CHOICES,1
EMPLOYEES,1
CUSTOMERS,1
CRISIS,2
REQUESTING,1
PARTS,2
ECONOMY,4
SHUTTING,1
SLOWING,1
DRAMATICALLY,1
COMMITTED,3
TOOLS,4
OBVIOUS,1
SHUT,1
STRATEGIC,2
STIMULUS,1
PROGRAM,1
PAYROLL,1
CUT,1
REFUNDABLE,1
SOME,1
REASONS,1
RECOVERS,1
PREVIOUS,1
FUTURE,1
PREMATURE,1
ANALOGY,1
STUDENT,1
LOANS,1
HE,1
OIL,2
TEMPORARY,1
PRICE,1
IDEAS,1
YOUR,1
CHANGED,1
TWEAKED,1
CONTRACT,1
RECENTLY,1
ALTERED,1
CHANGE,2
CONTRACTING,1
MIND,1
COMMUNICATING,1
UPON,1
SINCE,1
INCIDENCE,1
LETTING,1
PREVENT,2
CANT,1
OVERSTATE,1
JANUARY,1
ADVISORIES,1
PORTIONS,1
ITALY,1
ALLOW,1
ANALYZE,1
GROUPS,2
ASYMPTOMATIC,4
REMEMBER,1
FIGURE,1
PROFILE,1
BELIEVE,2
UNIQUELY,1
NATURALLY,1
PROTECTED,1
POTENTIALLY,2
UNKNOWN,1
TRIANGULATE,1
TWICE,1
BASIS,1
OUTCOME,1
LASER,1
TRANSMISSION,1
ASYMPTOMATICALLY,1
ENTIRE,1
PERSONAL,1
BROAD,2
DEBORAH,1
SORRY,1
PIPELINE,1
ANYTIME,1
MCCONNELLS,1
READ,1
CONFIDENT,1
EXPRESSED,2
LARGE,1
RESPECT,1
UNPACK,1
ENDORSED,1
EXPEDITIOUSLY,1
PASSAGE,1
RANGE,1
LISTEN,1
PROMISE,2
NECESSARY,1
